Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_1662,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.151100150309503e-06,1.5654462686143233e-06,1.7142741626230418e-06,1.216823420691071e-06,8.99332633252925e-07,6.024596928000392e-07,2.5226026991731487e-06,3.4919414702017093e-06,1.1122695013909834e-06,3.6446303397497104e-07,2.019156454480253e-05,0.9384105801582336
Image_1663,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2890599236925482e-06,1.735048044793075e-06,1.8908444872067776e-06,1.1721850796675426e-06,1.173345140159654e-06,1.052632910614193e-06,3.7319480270525673e-06,1.5779766044943244e-06,1.065872197614226e-06,1.1376350812497549e-06,6.1367222770059016e-06,0.168386772274971
Image_1664,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2522577890194952e-06,1.6698398894732236e-06,1.8908256151917158e-06,1.2241631566212163e-06,1.2684773764704005e-06,1.4011097846378107e-06,4.153066583967302e-06,3.047019845325849e-06,2.0350032627902692e-06,1.3235205642558867e-06,3.912906322511844e-05,0.9120606184005737
Image_1665,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.0633422107275692e-06,1.4506309753414826e-06,1.442291249986738e-06,1.1166694093844853e-06,7.7220920502441e-07,9.456394423068559e-07,2.673748667803011e-06,2.0170159586996306e-06,1.297555172641296e-06,1.2892297718281043e-06,4.761924355989322e-05,0.701368510723114
Image_1666,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2782057865479146e-06,1.5801107338120346e-06,1.7489279571236693e-06,1.2957564194948645e-06,1.4453777339440421e-06,1.6460759297842742e-06,4.377353889140068e-06,1.476701413594128e-06,1.3640741372000775e-06,1.729548785078805e-06,1.874187364592217e-05,0.22623467445373535
Image_1667,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",8.66611912897497e-07,1.4029300245965715e-06,1.634086743251828e-06,1.5208844388325815e-06,1.7543944750286755e-06,7.241482080644346e-07,2.658644689290668e-06,2.48683772952063e-06,8.695225233168458e-07,9.13370740818209e-07,0.00017532466154079884,0.9496185183525085
Image_1668,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1237119679208263e-06,1.6255039554380346e-06,1.6976759980025236e-06,1.1322030104565783e-06,9.862241086011636e-07,8.857401780915097e-07,3.7551844798144884e-06,1.459494683331286e-06,8.163908091773919e-07,6.893370709804003e-07,3.1921019854053156e-06,0.011771569028496742
Image_1669,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",9.10407948140346e-07,1.4558808061337913e-06,1.6696654938641586e-06,1.2462325003070873e-06,1.3585841998065007e-06,1.6979838619590737e-06,6.491520252893679e-06,3.3884844015119597e-06,1.2101222637284081e-06,9.346678098154371e-07,2.7518219212652184e-05,0.5067723393440247
Image_1670,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",8.966244990915584e-07,1.3253788893052842e-06,1.2867284340245533e-06,1.0710032256611157e-06,1.202658722831984e-06,1.0147847433472634e-06,2.6718728349806042e-06,2.1307416773197474e-06,9.857360510068247e-07,7.700400033172627e-07,0.00016906824021134526,0.07572413980960846
Image_1671,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1559969834706862e-06,1.7157623233288177e-06,1.8039222595689353e-06,1.4823890523985028e-06,1.544631231809035e-06,1.4271111012931215e-06,4.615752459358191e-06,1.7304120092376252e-06,9.867172821032e-07,1.0730261692515342e-06,4.8426169087179005e-05,0.8845114707946777
Image_1672,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.248421540367417e-06,1.6713532886569737e-06,1.9747778878809186e-06,1.2340543662503478e-06,1.0674071972971433e-06,8.340028330167115e-07,3.210507202311419e-06,3.5163152460881975e-06,1.8020606376012438e-06,1.223443291564763e-06,3.662828021333553e-05,0.8735557198524475
Image_1673,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",9.007125072457711e-07,1.3507608400686877e-06,1.2958785191585775e-06,1.19201718007389e-06,9.570530892233364e-07,4.969745077687548e-07,1.6604229813310667e-06,1.8041619114228524e-06,4.720787387668679e-07,3.6618317267311795e-07,3.449818677836447e-06,0.09477917104959488
Image_1674,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1525273748702602e-06,1.5354704601122648e-06,1.496817503721104e-06,1.0487076451681787e-06,1.4597297877116944e-06,1.362011630590132e-06,3.7653985600627493e-06,2.7335845516063273e-06,1.4285766383181908e-06,1.2294989346628427e-06,4.045397508889437e-05,0.301181435585022
Image_1675,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.136204446083866e-06,1.6936555766733363e-06,1.8839000404113904e-06,1.2957829085280537e-06,1.119623334489006e-06,7.405711244246049e-07,3.1969568681233795e-06,1.6877196458153776e-06,8.976426215667743e-07,7.477844405912037e-07,3.77283722627908e-05,0.9694288969039917
Image_1676,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1598513083299622e-06,1.8444040961185237e-06,2.0494364889600547e-06,1.7095412658818532e-06,2.161729753424879e-06,1.0345452210458461e-06,2.8429531084839255e-06,3.39573557539552e-06,1.345918917650124e-06,8.950364076554251e-07,1.0415130418550689e-05,0.49622517824172974
Image_1677,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1593810995691456e-06,1.5577392105114996e-06,1.8012738109973725e-06,1.1864078715007054e-06,9.756398640092812e-07,7.977823202054424e-07,1.916018618430826e-06,1.9525803054420976e-06,1.8869404811994173e-06,2.1250536974548595e-06,2.7339518055669032e-05,0.0878213495016098
Image_1678,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1509979458423913e-06,1.5290843293769285e-06,1.5729191318314406e-06,9.036103278958763e-07,8.873661840880231e-07,5.749506044594455e-07,1.6081659168776241e-06,1.1606175576162059e-06,8.444566219623084e-07,1.0215492238785373e-06,4.915269892080687e-05,0.9777950048446655
Image_1679,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.417221938027069e-06,1.922923956954037e-06,2.1779665075882804e-06,1.863578290794976e-06,1.7465984001319157e-06,9.991733804781688e-07,4.017979335912969e-06,1.9406481897021877e-06,6.944148935872363e-07,4.880693040831829e-07,4.7787752919248305e-06,0.018976859748363495
Image_1680,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.3638326663567568e-06,1.7799668512452627e-06,1.9816616259049624e-06,1.297900666941132e-06,1.3552685231843498e-06,8.301162210955226e-07,3.7683580558223184e-06,2.044995653704973e-06,1.3561970035880222e-06,1.9136741684633307e-06,2.273579411848914e-05,0.49664297699928284
Image_1681,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2231437267473666e-06,1.6531778328499058e-06,1.944868245118414e-06,1.3090239008306526e-06,1.305527121076011e-06,1.0395290246378863e-06,2.8230240332050016e-06,1.6049926898631384e-06,1.4391200693353312e-06,6.492692250503751e-07,1.3366634448175319e-05,0.3735334873199463
Image_1682,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2790789014616166e-06,1.747432634147117e-06,2.0447880615392933e-06,1.316377847615513e-06,9.785587735677836e-07,1.0598231483527343e-06,2.7053492885897867e-06,2.366268063269672e-06,2.2067654299462447e-06,2.2553510916623054e-06,3.1444178603123873e-05,0.16326357424259186
Image_1683,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.199889538838761e-06,1.6499026287419838e-06,1.7876999436339247e-06,1.3253269344204455e-06,1.4774523151572794e-06,9.887053238344379e-07,2.039118953689467e-06,1.4339244671646156e-06,8.695462270225107e-07,7.431623316733749e-07,1.616931513126474e-05,0.26507318019866943
Image_1684,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2586745015141787e-06,1.6932110611378448e-06,1.831277813835186e-06,1.2733792118524434e-06,1.1386864571250044e-06,1.0375177907917532e-06,3.216923687432427e-06,1.870174060059071e-06,1.1715324035321828e-06,9.567562528900453e-07,6.0316568124108016e-05,0.02530328556895256
Image_1685,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2083071396773448e-06,1.7069128261937294e-06,1.997810841203318e-06,1.559499992254132e-06,1.4523874369842815e-06,9.31750378185825e-07,4.155911028647097e-06,2.064432464976562e-06,9.496766324446071e-07,4.6748058935008885e-07,3.951007602154277e-05,0.5922200083732605
Image_1686,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",8.885060083230201e-07,1.5209451476039249e-06,1.6871774732862832e-06,1.4571073734259699e-06,1.6086569303297438e-06,1.0034314072981942e-06,3.4318138659727992e-06,2.6939135295833694e-06,1.3424958069663262e-06,6.201672704264638e-07,2.530465462768916e-05,0.6153830289840698
Image_1687,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.0143047575184028e-06,1.4514288295686129e-06,1.5954070704538026e-06,1.2809410918634967e-06,1.4178849596646614e-06,1.167489358522289e-06,4.451405857253121e-06,2.437690227452549e-06,8.081611326815619e-07,8.529532351531088e-07,8.977103789220564e-06,0.13223643600940704
Image_1688,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1451697901065927e-06,1.5992364978956175e-06,1.8433632931191823e-06,1.2976797734154388e-06,1.3597350516647566e-06,1.1214677897442016e-06,4.6956570258771535e-06,2.2995268409431446e-06,8.294076678794227e-07,8.163023039742257e-07,8.550814527552575e-06,0.05215488746762276
Image_1689,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.3728306385019096e-06,1.9142630662827287e-06,2.154321009584237e-06,1.58296961672022e-06,1.6127997923831572e-06,9.36567232656671e-07,5.435309049062198e-06,2.124862021446461e-06,1.507492584096326e-06,1.149911781794799e-06,9.678581409389153e-05,0.6329292058944702
Image_1690,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.169202505479916e-06,1.7630085267228424e-06,1.92384641195531e-06,1.4028809118826757e-06,1.0970621815431514e-06,8.476071116092498e-07,3.759388619073434e-06,2.6035718292405363e-06,1.6582059743086575e-06,6.223647233127849e-07,4.824588177143596e-05,0.8810098767280579
Image_1691,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.0742104450400802e-06,1.4881240986142075e-06,1.5784130482643377e-06,1.0079761523229536e-06,1.062226147041656e-06,7.081274020492856e-07,2.2383610485121608e-06,1.8241320276501938e-06,1.1503873338369885e-06,1.4004201602801913e-06,4.5480948756448925e-05,0.1868467777967453
Image_1692,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1632077985268552e-06,1.6984317880996969e-06,1.8752227788354503e-06,1.3488273680195562e-06,1.7611067733014352e-06,1.2363528867354034e-06,4.4061844164389186e-06,2.8836184355895966e-06,1.5917986502245185e-06,1.96930250240257e-06,0.00020515674259513617,0.9735865592956543
Image_1693,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1527653214216116e-06,1.4572382269761874e-06,1.5650242630727007e-06,1.0314514611309278e-06,7.753131967547233e-07,6.264260719035519e-07,2.444362507958431e-06,2.2473732315120287e-06,9.249639560948708e-07,3.6088087540520064e-07,2.201009237978724e-06,0.043080538511276245
Image_1694,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.12782288397284e-06,1.6739182910896488e-06,1.835477974054811e-06,1.3327393162398948e-06,9.590252147972933e-07,8.896436725081003e-07,3.958761226385832e-06,2.2091728624218376e-06,1.7049521829903824e-06,1.0428218502056552e-06,3.835306779365055e-05,0.9931082725524902
Image_1695,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2007341183561948e-06,1.645887778067845e-06,1.6448368569399463e-06,1.1980870340266847e-06,8.955739190241729e-07,9.682703421276528e-07,3.1430267881660257e-06,1.7094022268793196e-06,1.2191209179945872e-06,8.81546384334797e-07,4.1748735384317115e-05,0.9937236905097961
Image_1696,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1146896667924011e-06,1.5576163150399225e-06,1.5362355725301313e-06,1.1640139518931392e-06,9.02536783087271e-07,7.077208010741742e-07,2.567625870142365e-06,1.2463900702641695e-06,1.0015143061536946e-06,1.409176434208348e-06,6.254491745494306e-05,0.029122494161128998
Image_1697,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2377466873658705e-06,2.036097839663853e-06,2.0085265077796066e-06,1.5800449091329938e-06,1.3045467994743376e-06,8.088950949058926e-07,2.8914500944665633e-06,2.8279780508455588e-06,1.0577402917988366e-06,3.326886997001566e-07,1.5220041859720368e-05,0.028786005452275276
Image_1698,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2547695860121166e-06,1.7980460143007804e-06,1.8713858480623458e-06,1.3233672007118003e-06,1.2315465482970467e-06,8.585160458096652e-07,2.50591324402194e-06,1.4687349221276236e-06,1.483797518631036e-06,7.246214863698697e-07,1.2881299880973529e-05,0.09335354715585709
Image_1699,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.2730013168038568e-06,1.841013613557152e-06,1.850995658969623e-06,1.4275595958679332e-06,1.1614773711698945e-06,6.703214125991508e-07,2.5246997665817617e-06,2.2021729364496423e-06,1.0463459148013499e-06,4.520635172866605e-07,7.664538316021208e-06,0.4757654070854187
Image_1700,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.117962483476731e-06,1.677588329584978e-06,1.6587830486969324e-06,1.3134562095729052e-06,9.960489251170657e-07,5.339756512512395e-07,2.1088724224682664e-06,2.62010485130304e-06,1.3621084917758708e-06,8.522896450813278e-07,6.873269012430683e-05,0.9947994947433472
Image_1701,n02129165,"lion, king of beasts, Panthera leo",1.4576323792425683e-06,2.9327136417123256e-06,9.069964903574146e-07,1.1192125839443179e-06,2.1960033791401656e-06,1.7431252672395203e-06,4.5640740609087516e-06,3.5395557915762765e-06,3.376514996489277e-06,1.7080063798857736e-06,2.7603724447544664e-05,0.3239268660545349
Image_1702,n02129165,"lion, king of beasts, Panthera leo",1.596252218405425e-06,3.2866130368347513e-06,1.2344864899205277e-06,2.222583589173155e-06,3.816019216174027e-06,2.4585935989307472e-06,6.052462140360149e-06,3.7259790133248316e-06,3.53774680661445e-06,2.707312205529888e-06,3.389910125406459e-05,0.05417047441005707
Image_1703,n02129165,"lion, king of beasts, Panthera leo",1.634524551263894e-06,3.255730916862376e-06,1.3012846693527536e-06,2.5389444999746047e-06,5.651171704812441e-06,4.6702712097612675e-06,1.656323547649663e-05,5.268338099995162e-06,5.527779194380855e-06,3.071508444918436e-06,0.00017232535174116492,0.016879554837942123
Image_1704,n02129165,"lion, king of beasts, Panthera leo",1.6327377352354233e-06,3.4362283258815296e-06,1.1508593615872087e-06,1.954851086338749e-06,3.49465040017094e-06,2.7435489755589515e-06,1.155516474682372e-05,7.610733973706374e-06,4.623873337550322e-06,2.9005454962316435e-06,0.00026391693972982466,0.9705943465232849
Image_1705,n02129165,"lion, king of beasts, Panthera leo",1.5082855497894343e-06,3.0172031983966008e-06,1.078592845260573e-06,1.8233940863865428e-06,3.996985924459295e-06,3.317924210932688e-06,8.933353456086479e-06,5.786487236036919e-06,5.058556325820973e-06,4.588787760440027e-06,0.00011198639549547806,0.4635567367076874
Image_1706,n02129165,"lion, king of beasts, Panthera leo",1.4505936860587099e-06,2.8285282951401314e-06,9.44792418522411e-07,1.250876721314853e-06,2.557212155807065e-06,2.0252905414963607e-06,6.590700195374666e-06,7.33120896256878e-06,6.039123945811298e-06,5.645327291858848e-06,0.000564354530069977,0.4188559353351593
Image_1707,n02129165,"lion, king of beasts, Panthera leo",1.6302273024848546e-06,3.0058552056289045e-06,1.2024430589008261e-06,2.1756693513452774e-06,5.136496838531457e-06,3.4195072657894343e-06,6.3476663854089566e-06,5.267387223284459e-06,4.3845639083883725e-06,5.008167590858648e-06,0.00019165688718203455,0.03617117553949356
Image_1708,n02129165,"lion, king of beasts, Panthera leo",1.5221370404105983e-06,2.9313116556295427e-06,9.154622375717736e-07,1.5290610235751956e-06,3.081700469920179e-06,2.1455732621689094e-06,6.141543053672649e-06,6.863563157821773e-06,4.408576842251932e-06,3.1971803764463402e-06,3.3843654819065705e-05,0.01255191769450903
Image_1709,n02129165,"lion, king of beasts, Panthera leo",1.4515889006361249e-06,3.193208613083698e-06,1.0533962040426559e-06,1.5503670738326036e-06,3.5850091535394313e-06,2.3915904421301093e-06,1.1984389857389033e-05,7.461767836502986e-06,7.379010639851913e-06,5.292863988870522e-06,0.00042100195423699915,0.012428371235728264
Image_1710,n02129165,"lion, king of beasts, Panthera leo",1.557138261887303e-06,3.029236950169434e-06,1.1396199397495366e-06,2.035855231952155e-06,3.580441443773452e-06,3.0754197268834105e-06,1.2586891898536123e-05,8.482283192279283e-06,7.025945251371013e-06,5.073033662483795e-06,0.000837186467833817,0.48439136147499084
Image_1711,n02129165,"lion, king of beasts, Panthera leo",1.5891016573732486e-06,3.2801383440528298e-06,1.1189390534127597e-06,1.9815215637208894e-06,2.69107181338768e-06,2.3557136046292726e-06,7.521794486819999e-06,4.28089742854354e-06,4.6719496822333895e-06,3.6619253478420433e-06,0.0025470685213804245,0.255136102437973
Image_1712,n02129165,"lion, king of beasts, Panthera leo",1.4211912002792815e-06,2.884774858102901e-06,9.207453217641159e-07,1.4409530422199168e-06,2.6251909730490297e-06,1.743720417834993e-06,6.899460004206048e-06,5.021818651584908e-06,7.899722731963266e-06,8.012995749595575e-06,0.00010231397754978389,0.001947026583366096
Image_1713,n02129165,"lion, king of beasts, Panthera leo",1.6877939970072475e-06,3.4616946322785225e-06,1.0923558875219896e-06,1.718392582006345e-06,3.027611910511041e-06,2.5847734832495917e-06,5.770521966041997e-06,3.847472726192791e-06,6.071733878343366e-06,5.298295036482159e-06,0.00031241908436641097,0.47522515058517456
Image_1714,n02129165,"lion, king of beasts, Panthera leo",1.5088074860614142e-06,3.1006654808152234e-06,1.062113028638123e-06,1.5532340285062674e-06,3.4392826364637585e-06,3.280355940660229e-06,1.2611976671905722e-05,1.1381788681319449e-05,1.0974908946081996e-05,1.7450245650252327e-05,0.0007069094572216272,0.8626205325126648
Image_1715,n02129165,"lion, king of beasts, Panthera leo",1.5747813222333207e-06,3.0805069854977774e-06,1.1268247135376441e-06,1.9647729914140655e-06,3.6614474083762616e-06,2.5873464437609073e-06,6.3817255977483e-06,5.560063527809689e-06,3.824012310360558e-06,7.022918907750864e-06,0.000771890627220273,0.9880286455154419
Image_1716,n02129165,"lion, king of beasts, Panthera leo",1.455507685932389e-06,3.0198418699001195e-06,1.076443595593446e-06,1.8833927697414765e-06,3.788029516726965e-06,2.8258423299121205e-06,5.983547453070059e-06,3.2990963063639356e-06,3.5429650324658724e-06,3.3012681797117693e-06,6.844423478469253e-05,0.04659136384725571
Image_1717,n02129165,"lion, king of beasts, Panthera leo",1.471234895689122e-06,3.1391737138619646e-06,1.085140070244961e-06,1.5646963902327116e-06,2.702099664020352e-06,2.3846298518037656e-06,4.8682063606975134e-06,4.200477178528672e-06,5.8062996686203405e-06,5.686454187525669e-06,2.7172598493052647e-05,0.001050580176524818
Image_1718,n02129165,"lion, king of beasts, Panthera leo",1.41776627060608e-06,3.130937329842709e-06,1.077086380973924e-06,1.7493249515609932e-06,2.9706241093663266e-06,2.2391318452719133e-06,5.339198196452344e-06,4.358835667517269e-06,4.304194590076804e-06,7.621927125001093e-06,0.002076811855658889,0.9217042922973633
Image_1719,n02129165,"lion, king of beasts, Panthera leo",1.6466798342662514e-06,3.109342060270137e-06,1.1936255077671376e-06,2.3681391212448943e-06,3.894594101438997e-06,3.0126514047879027e-06,8.020124369068071e-06,7.117723725968972e-06,7.93312028690707e-06,1.6024749129428528e-05,0.0010914801387116313,0.7247374653816223
Image_1720,n02129165,"lion, king of beasts, Panthera leo",1.3607707387564005e-06,2.7755743303714553e-06,1.0527963922868366e-06,1.639779156903387e-06,3.554200930011575e-06,2.364221245443332e-06,4.253112365404377e-06,5.034677542425925e-06,4.7591092879883945e-06,4.826797976420494e-06,0.00010900206689257175,0.7541773915290833
Image_1721,n02129165,"lion, king of beasts, Panthera leo",1.4902012708262191e-06,3.0570793114748085e-06,1.1581773833313491e-06,2.105173507516156e-06,3.6710946460516425e-06,2.629988102853531e-06,6.9695561251137406e-06,5.170042186364299e-06,4.299487954995129e-06,5.375130058382638e-06,0.0005748832481913269,0.3221973180770874
Image_1722,n02129165,"lion, king of beasts, Panthera leo",1.4273974784373422e-06,2.9978900784044527e-06,1.052015022651176e-06,1.4715903944306774e-06,2.438912588331732e-06,1.980486558750272e-06,4.2788833525264636e-06,4.248530331096845e-06,3.5375849165575346e-06,2.7681633127940586e-06,0.00017657355056144297,0.8686288595199585
Image_1723,n02129165,"lion, king of beasts, Panthera leo",1.7450101950089447e-06,3.4485642572690267e-06,1.1639741614999366e-06,2.061327222691034e-06,3.7075806176289916e-06,2.9933105452073505e-06,6.412137736333534e-06,4.284273472876521e-06,4.1548587432771455e-06,4.8605397751089185e-06,0.0023429258726537228,0.7711108326911926
Image_1724,n02129165,"lion, king of beasts, Panthera leo",1.0231250371361966e-06,2.1684099920094013e-06,7.412987770294421e-07,1.4282099982665386e-06,1.7684267277218169e-06,1.8394060816717683e-06,5.301995315676322e-06,3.504147343846853e-06,5.373895874072332e-06,3.4511795092839748e-06,0.0008196694543585181,0.9919791221618652
Image_1725,n02129165,"lion, king of beasts, Panthera leo",1.8099671024174313e-06,3.328839738969691e-06,1.2443849755072733e-06,2.6475283902982483e-06,5.351227173377993e-06,5.1545666792662814e-06,1.9359291400178336e-05,1.5485948097193614e-05,1.048152716975892e-05,4.796792381966952e-06,0.002539784647524357,0.9834607243537903
Image_1726,n02129165,"lion, king of beasts, Panthera leo",1.4284614735515788e-06,3.0203914320736658e-06,9.93013713923574e-07,1.5956583183651674e-06,2.3163145215221448e-06,1.9447259091975866e-06,4.56946463600616e-06,4.464292942429893e-06,3.301551259937696e-06,3.768052692976198e-06,2.541479807405267e-05,0.012083839625120163
Image_1727,n02129165,"lion, king of beasts, Panthera leo",1.2918346783408197e-06,2.7147175387653988e-06,9.421332265446836e-07,1.392891363138915e-06,2.7931721433560597e-06,2.016783810177003e-06,6.455893981183181e-06,5.498430255101994e-06,4.6652685341541655e-06,5.539026005862979e-06,0.000678590324241668,0.8515952229499817
Image_1728,n02129165,"lion, king of beasts, Panthera leo",1.7124212945418549e-06,3.465210966169252e-06,1.2221889846841805e-06,2.3156396764534293e-06,4.097908004041528e-06,3.3819737836893182e-06,8.780819371168036e-06,6.813890195189742e-06,6.282448794081574e-06,4.305376478441758e-06,0.00040112819988280535,0.9907235503196716
Image_1729,n02129165,"lion, king of beasts, Panthera leo",1.5148890497584944e-06,3.2035466119850753e-06,9.835622449827497e-07,1.4669900565422722e-06,2.2469007490144577e-06,2.065764192593633e-06,9.747339390742127e-06,5.84119288760121e-06,5.180177140573505e-06,7.230203209473984e-06,0.0026685718912631273,0.9469489455223083
Image_1730,n02129165,"lion, king of beasts, Panthera leo",1.2720779523078818e-06,2.5615015601943014e-06,8.002355116332183e-07,1.33672790525452e-06,1.749130660755327e-06,1.5613635468980647e-06,3.2271257168758893e-06,3.4017079997283872e-06,3.548909944584011e-06,2.813196260831319e-06,0.0006943790358491242,0.033338386565446854
Image_1731,n02129165,"lion, king of beasts, Panthera leo",1.6952893702182337e-06,3.29962949763285e-06,1.2279092516109813e-06,2.2410813471651636e-06,4.471285592444474e-06,2.8072206532669952e-06,7.804106644471176e-06,6.3847878664091695e-06,4.408096629049396e-06,2.5241747607651632e-06,2.007427428907249e-05,0.018577875569462776
Image_1732,n02129165,"lion, king of beasts, Panthera leo",1.4898887457093224e-06,2.848437816282967e-06,1.0195092272624606e-06,1.5441224832102307e-06,3.1306740311265457e-06,2.292690396643593e-06,5.4012862165109254e-06,3.7649401747330558e-06,3.827885848295409e-06,4.543401246337453e-06,4.640049519366585e-05,0.06901600956916809
Image_1733,n02129165,"lion, king of beasts, Panthera leo",1.345718828815734e-06,2.969905608551926e-06,8.825573445392365e-07,1.1427354138504597e-06,1.4767058473807992e-06,1.442082520952681e-06,3.40875544679875e-06,5.228668214840582e-06,4.938926394970622e-06,2.5428173557884293e-06,7.422141788993031e-05,0.05973239615559578
Image_1734,n02129165,"lion, king of beasts, Panthera leo",1.3330752608453622e-06,2.799872390824021e-06,9.304746413363318e-07,1.5700506992288865e-06,3.230353740946157e-06,2.4047569695540005e-06,6.0167230913066305e-06,3.618789833126357e-06,3.062408950427198e-06,3.5014518289244734e-06,0.00021475879475474358,0.6951814293861389
Image_1735,n02129165,"lion, king of beasts, Panthera leo",1.5189884834398981e-06,3.2067082429421134e-06,1.1542201718839351e-06,1.6304519476761925e-06,2.796504077196005e-06,2.374783207415021e-06,8.6573245425825e-06,4.599255134962732e-06,6.254269919736544e-06,5.5533196245960426e-06,0.0005694375140592456,0.8624601364135742
Image_1736,n02129165,"lion, king of beasts, Panthera leo",1.6132848941197153e-06,3.1449519610760035e-06,1.209491415465891e-06,2.2307999643089715e-06,4.230504146107705e-06,3.402431275389972e-06,9.680892617325298e-06,7.643774551979732e-06,4.508829988481011e-06,3.121426516372594e-06,0.0007020702469162643,0.8553155064582825
Image_1737,n02129165,"lion, king of beasts, Panthera leo",1.3230070408098982e-06,2.8484666927397484e-06,8.684318686391634e-07,1.1942255468966323e-06,2.1331450170691824e-06,1.959144128704793e-06,9.43662325880723e-06,5.843579401698662e-06,7.564462976006325e-06,2.7993221465294482e-06,0.0012534011621028185,0.9617031812667847
Image_1738,n02129165,"lion, king of beasts, Panthera leo",1.5152251080507995e-06,2.986691697515198e-06,9.104110745283833e-07,1.4885918062645942e-06,3.511088152663433e-06,2.806651536957361e-06,5.809256890643155e-06,4.532098046183819e-06,3.6794465358980233e-06,6.139086053735809e-06,0.0012160519836470485,0.9300447106361389
Image_1739,n02129165,"lion, king of beasts, Panthera leo",1.5468169749510707e-06,2.9595839805551805e-06,1.2443094874470262e-06,2.3619950297870673e-06,4.492245807341533e-06,3.442567958700238e-06,8.560074093111325e-06,6.38772235106444e-06,4.231753791827941e-06,3.1999009024730185e-06,0.0005069290637038648,0.8599072098731995
Image_1740,n02129165,"lion, king of beasts, Panthera leo",1.4607318234993727e-06,3.090897507718182e-06,9.753265430845204e-07,1.4914968460288947e-06,2.276170562254265e-06,1.964687498912099e-06,7.170624485297594e-06,8.879590495780576e-06,7.850818292354234e-06,8.989707566797733e-06,0.0006819512927904725,0.3412697911262512
Image_1741,n02129165,"lion, king of beasts, Panthera leo",1.6420103747805115e-06,3.186360345353023e-06,1.14339854917489e-06,2.0737495560751995e-06,4.024240297439974e-06,3.7603401779051637e-06,8.711096597835422e-06,6.338413186313119e-06,8.118348887364846e-06,4.208621703583049e-06,0.00017653223767410964,0.054058369249105453
Image_1742,n02129165,"lion, king of beasts, Panthera leo",1.6657202195347054e-06,3.317524260637583e-06,1.1117940630356316e-06,1.6308938484144164e-06,2.903106633311836e-06,2.3684558527747868e-06,8.132573384500574e-06,3.5656555610330543e-06,4.921462277707178e-06,2.7229832539887866e-06,0.0005156847182661295,0.7138149738311768
Image_1743,n02129165,"lion, king of beasts, Panthera leo",1.4176506510921172e-06,2.9922603062004782e-06,1.0349895092076622e-06,1.4299896520242328e-06,2.525699756006361e-06,2.1681919406546513e-06,6.259960628085537e-06,5.766227786807576e-06,4.654725216823863e-06,3.7773522763018264e-06,0.0008163502207025886,0.8235567212104797
