Image,True_WNID,True_Label,Third_Last_Top1_WNID,Third_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_1616,n02124075,Egyptian cat,n01944390,snail,3.988493699580431e-05,2.270016739203129e-05,3.1894662242848426e-05,1.7972048226511106e-05,2.663832674443256e-05,4.034202720504254e-05,0.0002342854713788256,0.0008363162050954998,0.001894101733341813,0.4510195255279541,0.04037664085626602,0.0037282516714185476
Image_1617,n02124075,Egyptian cat,n02123394,Persian cat,0.0003068310907110572,0.0016319692367687821,0.0008644951158203185,0.0008802878437563777,0.002239093417301774,0.006295665632933378,0.007127213291823864,0.010216375812888145,0.028787046670913696,0.13420705497264862,0.2585330903530121,0.09157419949769974
Image_1618,n02124075,Egyptian cat,n02123045,"tabby, tabby cat",0.000153079949086532,0.00022607928258366883,0.001041156705468893,0.000692499743308872,0.0016501042991876602,0.001730188843794167,0.0008326813695020974,0.00179954688064754,0.0028576909098774195,0.0011650664964690804,0.0082162544131279,0.13280265033245087
Image_1619,n02124075,Egyptian cat,n02123394,Persian cat,0.0004350856470409781,0.0009939256124198437,0.00047476240433752537,0.0006649541901424527,0.0013914704322814941,0.0031222873367369175,0.0022918463218957186,0.0057692439295351505,0.003958404529839754,0.02617970108985901,0.3895425498485565,0.13027359545230865
Image_1620,n02124075,Egyptian cat,n02123045,"tabby, tabby cat",0.0001691671641310677,0.0003237420751247555,0.0011519610416144133,0.0007696271641179919,0.00169193500187248,0.0014484323328360915,0.0007177076186053455,0.0023653539828956127,0.007098646834492683,0.03973386436700821,0.051559578627347946,0.11988791823387146
Image_1621,n02124075,Egyptian cat,n02124075,Egyptian cat,0.0024903372395783663,0.0005201124004088342,0.0006449751672334969,0.0008082454442046583,0.0009374658111482859,0.0009752791956998408,0.002641112543642521,0.0007209868635982275,0.0005204231129027903,6.443364691222087e-05,0.0012799071846529841,1.1533025826793164e-05
Image_1622,n02124075,Egyptian cat,n02948072,"candle, taper, wax light",0.0003790221526287496,0.002844359027221799,0.028509946539998055,0.006362557876855135,0.010218746028840542,0.010649493895471096,0.017849447205662727,0.04063171148300171,0.08017232269048691,0.04438290372490883,0.012831784784793854,0.10319732129573822
Image_1623,n02124075,Egyptian cat,n04597913,wooden spoon,0.0019409693777561188,0.006738849449902773,0.001041291980072856,0.0025953687727451324,0.009039293974637985,0.013185461051762104,0.018326066434383392,0.036480508744716644,0.03918552026152611,0.021004773676395416,0.02265002951025963,0.13168683648109436
Image_1624,n02124075,Egyptian cat,n04074963,"remote control, remote",9.444980605621822e-06,1.285612779611256e-05,3.5717766877496615e-05,4.5162993046687916e-05,8.775285823503509e-05,0.0003667222335934639,0.0008416366763412952,0.0025043929927051067,0.0008496081572957337,0.0005052165361121297,7.678724068682641e-05,1.3905028026783839e-05
Image_1625,n02124075,Egyptian cat,n02106662,"German shepherd, German shepherd dog, German police dog, alsatian",4.177824666840024e-05,2.1246565665933304e-05,6.481837772298604e-05,0.00010996432683896273,0.000298611877951771,0.0002965224557556212,0.00021686841500923038,0.00024268603010568768,0.0008800489013083279,0.007296983152627945,0.0190974660217762,0.1339782476425171
Image_1626,n02124075,Egyptian cat,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",5.811648952658288e-05,3.049521728826221e-05,0.000202521841856651,0.00011373149754945189,9.205153037328273e-05,9.479244181420654e-05,0.0001045974058797583,0.00013941647193860263,0.0001481711951782927,0.006448911037296057,0.04902980104088783,0.030312858521938324
Image_1627,n02124075,Egyptian cat,n04398044,teapot,0.011059113778173923,0.0067424350418150425,0.0038537506479769945,0.0009504714980721474,0.001200357568450272,0.0021174743305891752,0.0038215399254113436,0.0038047926500439644,0.0019416376017034054,0.0012776725925505161,0.00018917699344456196,3.5255691273050616e-06
Image_1628,n02124075,Egyptian cat,n02321529,"sea cucumber, holothurian",0.0001482317893533036,0.0014169461792334914,0.002802457893267274,0.005484924651682377,0.0021328344009816647,0.0028335305396467447,0.007734877988696098,0.017773516476154327,0.012346220202744007,0.05524332448840141,0.08335491269826889,0.00484461197629571
Image_1629,n02124075,Egyptian cat,n02123394,Persian cat,0.0005112740909680724,0.0014962069690227509,0.000598408340010792,0.0008023990667425096,0.0017649579094722867,0.006882042158395052,0.0056758057326078415,0.008474446833133698,0.01283098291605711,0.013974715955555439,0.013690157793462276,1.3811123608320486e-05
Image_1630,n02124075,Egyptian cat,n02129165,"lion, king of beasts, Panthera leo",0.005823204293847084,0.004275584127753973,0.0017634760588407516,0.0018964492483064532,0.002817769767716527,0.0019993679597973824,0.006912108510732651,0.010220066644251347,0.014375098049640656,0.003398073371499777,0.005752666387706995,0.017298499122262
Image_1631,n02124075,Egyptian cat,n04067472,reel,0.002523737261071801,0.005141507368534803,0.0035017887130379677,0.003042936325073242,0.004013306461274624,0.007143452763557434,0.007642940152436495,0.009666776284575462,0.016102366149425507,0.0176437646150589,0.1150440201163292,0.11250530928373337
Image_1632,n02124075,Egyptian cat,n02123394,Persian cat,0.0003671679587569088,0.0010455077281221747,0.0005112315411679447,0.0007259236881509423,0.0016549520660191774,0.006494366098195314,0.00550457090139389,0.021325435489416122,0.010636473074555397,0.003375028958544135,0.00032391323475167155,1.6110784599732142e-06
Image_1633,n02124075,Egyptian cat,n02085620,Chihuahua,0.00817405991256237,0.0010643956484273076,0.0005846373969689012,0.0005056849331595004,0.0026402189396321774,0.0017895258497446775,0.0034703779965639114,0.010743954218924046,0.019944043830037117,0.0016671473858878016,0.061268411576747894,0.034757450222969055
Image_1634,n02124075,Egyptian cat,n02124075,Egyptian cat,0.002902699401602149,0.0006569850957021117,0.000816457555629313,0.0007856196025386453,0.0007582848193123937,0.0006369056063704193,0.002033632481470704,0.000906406610738486,0.0006763892015442252,0.0004839665489271283,4.31861262768507e-05,2.2270241970545612e-06
Image_1635,n02124075,Egyptian cat,n02123394,Persian cat,0.0006106862565502524,0.0017549660988152027,0.0008176139672286808,0.0010880990885198116,0.0025916374288499355,0.010843362659215927,0.007595227099955082,0.007900828495621681,0.008524115197360516,0.018525926396250725,0.0020527755841612816,4.407569122122368e-06
Image_1636,n02124075,Egyptian cat,n02124075,Egyptian cat,0.00308216386474669,0.0005265641957521439,0.0006228621350601315,0.0006046383641660213,0.0007580553065054119,0.0005731316632591188,0.001362286158837378,0.0013684439472854137,0.0007027667597867548,0.0003440368454903364,0.004626748617738485,0.0008958866237662733
Image_1637,n02124075,Egyptian cat,n02124075,Egyptian cat,0.0024471119977533817,0.0006156055605970323,0.0005421231617219746,0.0005769658018834889,0.0009180844062939286,0.0006700397352688015,0.0020146281458437443,0.001243117731064558,0.001216871663928032,0.00010896689491346478,0.003731789067387581,0.00027119569131173193
Image_1638,n02124075,Egyptian cat,n04074963,"remote control, remote",4.826504664379172e-06,9.070115993381478e-06,3.3846168662421405e-05,4.937507037539035e-05,9.405040327692404e-05,0.00034078623866662383,0.0006374549120664597,0.003021427197381854,0.0030409488826990128,0.0035696672275662422,0.0005027881707064807,3.031518281204626e-05
Image_1639,n02124075,Egyptian cat,n04074963,"remote control, remote",3.4104093629139243e-06,9.32553484744858e-06,3.557716991053894e-05,4.438738324097358e-05,9.978070738725364e-05,0.00045888836029917,0.000752029474824667,0.0025282951537519693,0.0023796637542545795,0.012700137682259083,0.001208023400977254,0.00010697844118112698
Image_1640,n02124075,Egyptian cat,n02123394,Persian cat,0.0005066731246188283,0.0013204151764512062,0.0004913018783554435,0.0006510098464787006,0.001080718939192593,0.0029620418790727854,0.0026398105546832085,0.0024477688129991293,0.003078513778746128,0.01254741195589304,0.08456458896398544,0.001311814645305276
Image_1641,n02124075,Egyptian cat,n04074963,"remote control, remote",6.780586772947572e-06,1.4528843166772276e-05,4.5696840970776975e-05,5.6777807913022116e-05,0.00012002615403616801,0.0006080767489038408,0.0014366094255819917,0.009069569408893585,0.0073513309471309185,0.00016702165885362774,4.664799780584872e-05,8.788080776866991e-06
Image_1642,n02124075,Egyptian cat,n01698640,"American alligator, Alligator mississipiensis",0.00031641399255022407,0.002699820790439844,0.0018805064028128982,0.0013243379071354866,0.0010057451436296105,0.0004596634244080633,0.0007129446021281183,0.0013479692861437798,0.010033654980361462,0.03276718407869339,0.017191646620631218,0.08094906806945801
Image_1643,n02124075,Egyptian cat,n02123394,Persian cat,0.0007549565052613616,0.0019032411510124803,0.00067945069167763,0.0008607813506387174,0.0018426026217639446,0.007519043982028961,0.005419076886028051,0.00834444910287857,0.013848499394953251,0.3696020841598511,0.037380121648311615,7.968190038809553e-05
Image_1644,n02124075,Egyptian cat,n04074963,"remote control, remote",1.0922255569312256e-05,1.1840420484077185e-05,3.9983377064345405e-05,5.810564471175894e-05,8.027763396967202e-05,0.00026035518385469913,0.0004707088810391724,0.0007723300950601697,0.00017294418648816645,0.0001268636406166479,0.00010086045949719846,1.5295900084311143e-05
Image_1645,n02124075,Egyptian cat,n02793495,barn,0.0005394922336563468,0.0011785434326156974,0.0019014438148587942,0.0026142196729779243,0.003089554375037551,0.0022265957668423653,0.004688580520451069,0.009060593321919441,0.007672509644180536,0.0002588211209513247,3.573572394088842e-05,3.3702383461786667e-07
Image_1646,n02124075,Egyptian cat,n02124075,Egyptian cat,0.002258124528452754,0.0008656675345264375,0.0009016947587952018,0.0010129176080226898,0.0012194727314636111,0.001681269146502018,0.006535092368721962,0.002610062947496772,0.0015518076252192259,0.00031922906055115163,0.008631446398794651,0.009628191590309143
Image_1647,n02124075,Egyptian cat,n02085620,Chihuahua,0.007589829619973898,0.0009012455120682716,0.0005246289074420929,0.0004969272995367646,0.00334531138651073,0.0017688623629510403,0.001345096854493022,0.002150498330593109,0.0022647555451840162,0.0024166677612811327,0.029592497274279594,0.02663719281554222
Image_1648,n02124075,Egyptian cat,n04456115,torch,0.00011011821334250271,0.0014176222030073404,0.008578462526202202,0.012688439339399338,0.013269565999507904,0.00969755556434393,0.00792548805475235,0.007094045169651508,0.0032171912025660276,0.008701012469828129,0.03822370246052742,0.07077503949403763
Image_1649,n02124075,Egyptian cat,n02917067,"bullet train, bullet",3.9179085433715954e-05,2.5648480004747398e-05,4.54895016446244e-05,6.824381853220984e-05,0.00012266388512216508,0.0002476430090609938,0.0006107286899350584,0.0013624373823404312,0.001659788191318512,0.004807143472135067,0.00271872291341424,0.06228762865066528
Image_1650,n02124075,Egyptian cat,n04074963,"remote control, remote",7.407397333736299e-06,1.1680050192808267e-05,3.954797284677625e-05,4.93367224407848e-05,9.274009062210098e-05,0.0005041011609137058,0.0008653309778310359,0.006795644760131836,0.006272967904806137,0.002221588511019945,0.0010736987460404634,6.1134371208027e-05
Image_1651,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",4.186963269603439e-05,3.286588253104128e-05,0.00021119645680300891,0.00011202804307686165,6.202860822668299e-05,8.144335151882842e-05,0.0001556918869027868,0.00020859438518527895,0.00019576608610805124,0.014887801371514797,0.048464514315128326,0.10388238728046417
Image_1652,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02123045,"tabby, tabby cat",0.0001660487032495439,0.00022309637279249728,0.000859549269080162,0.0005600827862508595,0.001073489780537784,0.0005196428392082453,0.0005421302048489451,0.0036553130485117435,0.022537387907505035,0.05394610017538071,0.0356762558221817,0.016070961952209473
Image_1653,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02279972,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",0.003374634310603142,0.01617361232638359,0.021188877522945404,0.005585728213191032,0.0017649836372584105,0.0017665574559941888,0.002029211726039648,0.002257351530715823,0.004677664488554001,0.003046192228794098,1.1443362382124178e-06,1.5236225863191066e-06
Image_1654,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02085620,Chihuahua,0.007845617830753326,0.0009028714848682284,0.000513735634740442,0.0006485690246336162,0.005023980978876352,0.004569484386593103,0.0035043777897953987,0.006394508294761181,0.012269341386854649,0.010877336375415325,0.010451601818203926,0.006694694049656391
Image_1655,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02423022,gazelle,0.00034275432699359953,0.0048361122608184814,0.003531989874318242,0.002991355722770095,0.0037375399842858315,0.0035810626577585936,0.006742194760590792,0.006890478078275919,0.0016165609704330564,0.00591966463252902,0.0002088032488245517,7.3419971158728e-05
Image_1656,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.0007436263840645552,0.002730413805693388,0.002007642760872841,0.00249631330370903,0.006965308915823698,0.0040249815210700035,0.013792919926345348,0.012742288410663605,0.03695179149508476,0.4025002419948578,0.3730998635292053,0.055492132902145386
Image_1657,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n01882714,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",7.611047749378486e-06,1.2764445273205638e-05,7.25535282981582e-05,7.265591557370499e-05,0.00010818259761435911,8.473460184177384e-05,1.3285101886140183e-05,4.168495433987118e-05,4.170195825281553e-05,0.011840694583952427,0.002968003274872899,0.0012629656121134758
Image_1658,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02837789,"bikini, two-piece",3.0529588457284262e-06,1.255195002158871e-05,7.147138239815831e-05,0.00011819306382676587,0.0004069625574629754,0.000170559374964796,0.00015358794189523906,0.0002654713171068579,0.0008206163183785975,0.015602614730596542,0.2734578549861908,0.05775788426399231
Image_1659,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02129165,"lion, king of beasts, Panthera leo",0.006211067084223032,0.004724494181573391,0.0025196850765496492,0.0028610434383153915,0.0045897155068814754,0.003346590092405677,0.0074500287882983685,0.008938207291066647,0.008677552454173565,0.001199039164930582,0.05205867066979408,0.15118812024593353
Image_1660,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02123045,"tabby, tabby cat",0.00019889559189323336,0.00018616594024933875,0.0006516822031699121,0.00038235998363234103,0.000821469584479928,0.0008968731272034347,0.00047469252604059875,0.0016616580542176962,0.003171016462147236,0.003765867091715336,0.00031647327705286443,1.453269760531839e-05
Image_1661,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.0008308055694215,0.002258799970149994,0.0012606672244146466,0.0018061341252177954,0.007307544816285372,0.00429528160020709,0.011178378947079182,0.016792546957731247,0.01784927025437355,0.09601015597581863,4.631984484149143e-05,3.899209787050495e-06
Image_1662,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02123394,Persian cat,0.0002850614837370813,0.0016437999438494444,0.0007749692304059863,0.0009523201151750982,0.002479952061548829,0.005422423128038645,0.0058928909711539745,0.009607898071408272,0.018597980961203575,0.017551232129335403,0.00027765551931224763,6.7406604102870915e-06
Image_1663,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n03649909,"lawn mower, mower",6.214669701876119e-05,0.002029589144513011,0.00040329693001694977,0.00010809661034727469,0.00012663866800721735,0.00020100170513615012,0.0007331083179451525,0.0010099461069330573,0.0012425470631569624,0.0007242817082442343,0.000896644196473062,0.0006757539231330156
Image_1664,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02321529,"sea cucumber, holothurian",0.00022944662487134337,0.0023513073101639748,0.003146775532513857,0.006754697300493717,0.0025814459659159184,0.0034134811721742153,0.013380684889853,0.025975150987505913,0.17921170592308044,0.46890178322792053,0.03588619455695152,0.0024048974737524986
Image_1665,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n01882714,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",7.782266948197503e-06,1.5155053006310482e-05,8.759181946516037e-05,9.063226752914488e-05,0.00010137503704754636,7.736003317404538e-05,2.3561684429296292e-05,7.496452599298209e-05,8.522358257323503e-05,0.000426640675868839,6.854008006484946e-06,6.737199100825819e-07
Image_1666,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02129165,"lion, king of beasts, Panthera leo",0.011918174102902412,0.006638542283326387,0.002551959129050374,0.0026754713617265224,0.005351348780095577,0.0026459433138370514,0.01130311656743288,0.01589360646903515,0.025627005845308304,0.03262350335717201,0.04837146773934364,0.02642776258289814
Image_1667,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02129165,"lion, king of beasts, Panthera leo",0.00796013418585062,0.005687045399099588,0.0023677009157836437,0.0029779488686472178,0.003731007920578122,0.00497612077742815,0.010262694209814072,0.009847406297922134,0.00389479985460639,0.00035431873402558267,6.439629214582965e-05,9.005597348732408e-06
Image_1668,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02486410,baboon,0.000932809489313513,0.0012476559495553374,0.002203695708885789,0.0017668383661657572,0.0008185495971702039,0.0003740839892998338,0.0008050920441746712,0.0035346760414540768,0.006552247796207666,0.004906953778117895,0.0012204640079289675,0.010688894428312778
Image_1669,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02123394,Persian cat,0.00026663023163564503,0.0016443325439468026,0.0006543856579810381,0.000611702271271497,0.0012056472478434443,0.003724321024492383,0.003753575263544917,0.006268062628805637,0.02318594790995121,0.32226648926734924,0.012631557881832123,0.001055574044585228
Image_1670,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02793495,barn,0.000769229547586292,0.0023945525754243135,0.003117197658866644,0.005342438817024231,0.005112753249704838,0.007852108217775822,0.008788119070231915,0.006014086771756411,0.009227455593645573,0.006418226286768913,0.01614435948431492,0.038737550377845764
Image_1671,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n03804744,nail,0.003580154851078987,0.001230869092978537,0.002423193771392107,0.0021413022186607122,0.00100837298668921,0.0027762562967836857,0.0022284681908786297,0.007663519587367773,0.008388089947402477,0.06264793127775192,3.522459519444965e-05,1.778855403244961e-05
Image_1672,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n04399382,"teddy, teddy bear",0.0005522694555111229,0.005809897091239691,0.004246720112860203,0.0007853341521695256,0.0008256309083662927,0.002848437987267971,0.0027539245784282684,0.007194308564066887,0.02703724056482315,0.039383262395858765,0.016450654715299606,0.0005846864660270512
Image_1673,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02085620,Chihuahua,0.005093215964734554,0.0006552707054652274,0.0003595230809878558,0.0003720307140611112,0.002479725982993841,0.0023580763954669237,0.0015720013761892915,0.0029581491835415363,0.02765856496989727,0.03068063035607338,5.9413781855255365e-05,7.422952421620721e-06
Image_1674,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n04356056,"sunglasses, dark glasses, shades",0.014408334158360958,0.0060780723579227924,0.004004498012363911,0.0064252526499331,0.002398660872131586,0.0021739075891673565,0.0021334998309612274,0.011553654447197914,0.010268690064549446,0.12385521829128265,0.24074184894561768,0.00615481473505497
Image_1675,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02129165,"lion, king of beasts, Panthera leo",0.007253057789057493,0.004458061885088682,0.0016658498207107186,0.001498597557656467,0.0029670149087905884,0.002344683278352022,0.0043820603750646114,0.003416864201426506,0.0014021139359101653,8.620056905783713e-05,0.001294413348659873,2.7902086003450677e-05
Image_1676,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02948072,"candle, taper, wax light",2.1970883608446456e-05,0.0007939482457004488,0.014282245188951492,0.0029529316816478968,0.00388315343298018,0.00481884740293026,0.010564563795924187,0.03091675043106079,0.17930321395397186,0.3724586069583893,0.0011498626554384828,1.464157503505703e-05
Image_1677,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02321529,"sea cucumber, holothurian",0.00022886584338266402,0.0016758840065449476,0.0027561718598008156,0.004445589147508144,0.0032573670614510775,0.003583725308999419,0.010941003449261189,0.012299594469368458,0.04154227674007416,0.04574983939528465,0.007666465360671282,0.03434942662715912
Image_1678,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.0008115230011753738,0.0029415125027298927,0.0015487575437873602,0.0018508736975491047,0.008075100369751453,0.003702644957229495,0.007924152538180351,0.009131602011620998,0.0072540701366961,0.008022545836865902,2.2476886840649968e-07,8.234738402279618e-08
Image_1679,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n04008634,"projectile, missile",3.200438527528604e-07,1.2915005527247558e-06,4.497732516028918e-05,0.0001281791483052075,0.0002576312981545925,0.00024272869632113725,0.000288440496660769,0.00035057077184319496,0.0016855206340551376,0.31333696842193604,0.055460374802351,0.10827621072530746
Image_1680,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n03804744,nail,0.004455819725990295,0.001286190701648593,0.001901472918689251,0.0017930694157257676,0.0006042185123078525,0.0015513862017542124,0.000952349801082164,0.0011998926056548953,0.0009880815632641315,0.0004648480098694563,0.004398468881845474,0.010464275255799294
Image_1681,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02486410,baboon,0.0006868239142931998,0.0012548943050205708,0.002809454221278429,0.0018401207635179162,0.0008773308363743126,0.0003035620611626655,0.0011709711980074644,0.005135758779942989,0.014627133496105671,0.02114729955792427,0.016757646575570107,0.00037994011654518545
Image_1682,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02123394,Persian cat,0.000490441219881177,0.002092974493280053,0.0008238619775511324,0.0010259024566039443,0.002460771705955267,0.009048843756318092,0.00812615267932415,0.010918688960373402,0.01822897605597973,0.0016318850684911013,0.00018764295964501798,1.4517642739519943e-05
Image_1683,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02481823,"chimpanzee, chimp, Pan troglodytes",0.0002872529439628124,0.0005651182145811617,0.0038998001255095005,0.003870794316753745,0.0038983833510428667,0.004606135189533234,0.0030005418229848146,0.013202032074332237,0.012993095442652702,0.4097402095794678,0.4251674711704254,0.05149025470018387
Image_1684,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.0007352789398282766,0.0027576417196542025,0.0021827127784490585,0.002816513180732727,0.010719791054725647,0.005626868922263384,0.012472646310925484,0.016467494890093803,0.02790820226073265,0.1676681488752365,0.020952852442860603,0.00183616834692657
Image_1685,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n04356056,"sunglasses, dark glasses, shades",0.020790159702301025,0.008521057665348053,0.006988163571804762,0.013654320500791073,0.007345937192440033,0.008309957571327686,0.02222852222621441,0.09183282405138016,0.06267763674259186,0.3978716731071472,0.1974448412656784,0.019076485186815262
Image_1686,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02099712,Labrador retriever,0.007324534934014082,0.0007985997945070267,0.00013310089707374573,9.029571083374321e-05,5.4304327932186425e-05,4.942265877616592e-05,4.2871932237176225e-05,0.000121871373266913,0.000181710347533226,0.00010620899411151186,0.022495955228805542,0.01220173854380846
Image_1687,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n01742172,"boa constrictor, Constrictor constrictor",0.0009255424956791103,0.0006187834078446031,0.0004546992131508887,0.00020319331088103354,0.0001758169091772288,0.0003221218066755682,0.0006898958818055689,0.001003527780994773,0.0014005705015733838,0.00819441583007574,0.011334405280649662,0.07347739487886429
Image_1688,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",8.522738789906725e-05,5.409912773757242e-05,0.00030844725552015007,0.00014236742572393268,0.00010064073285320774,8.328575495397672e-05,0.00011041273683076724,0.00012905761832371354,0.00035015284083783627,0.008783182129263878,0.023537857457995415,0.08657330274581909
Image_1689,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02236044,"mantis, mantid",0.0002970120694953948,3.833071968983859e-05,0.0001622496492927894,9.186375245917588e-05,0.0001697033439995721,7.913795707281679e-05,8.109161717584357e-05,0.00027566897915676236,0.00028383664903230965,0.0004806747892871499,1.130145483330125e-05,3.3337580589432037e-06
Image_1690,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n04399382,"teddy, teddy bear",0.000798364111687988,0.006495223846286535,0.0040799998678267,0.0007197150844149292,0.0008442243561148643,0.0023226116318255663,0.004034386947751045,0.008821893483400345,0.034425921738147736,0.04614228382706642,0.005275182891637087,0.0003116363659501076
Image_1691,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02106662,"German shepherd, German shepherd dog, German police dog, alsatian",4.466247992240824e-05,2.9145017833798192e-05,0.00010246966121485457,0.00019057633471675217,0.0006564838695339859,0.0008159690769389272,0.000600719649810344,0.0003353710344526917,0.0017078717937693,0.04941868409514427,0.057820554822683334,0.007502795197069645
Image_1692,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02279972,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",0.0022740873973816633,0.011628563515841961,0.016002362594008446,0.004543582908809185,0.0017311261035501957,0.0014704858185723424,0.0011791394790634513,0.0017200371949002147,0.0031698974780738354,6.175522139528766e-05,3.529918615186034e-07,2.185016967359843e-07
Image_1693,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n04560804,water jug,0.0008764060912653804,0.0019031388219445944,0.004991389345377684,0.0024903747253119946,0.0011562847066670656,0.002748207189142704,0.004133020527660847,0.004661962855607271,0.012551371939480305,0.0038374396972358227,0.5246995091438293,0.1969781368970871
Image_1694,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.0008656184072606266,0.0027644711080938578,0.0020411000587046146,0.0026653173845261335,0.013605261221528053,0.009436090476810932,0.012836816720664501,0.012562919408082962,0.0076076011173427105,0.0016486492240801454,2.2697004169458523e-06,6.442947437790281e-07
Image_1695,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n03763968,military uniform,1.8635861124494113e-05,3.2739484595367685e-05,0.00012924511975143105,0.00025458529125899076,0.00026566145243123174,0.0003580179763957858,0.00037366250762715936,0.00026289059314876795,0.00023163706646300852,1.7568412431501201e-06,8.62636362342073e-09,3.037014550955064e-08
Image_1696,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.0006448949570767581,0.0015113692497834563,0.0009670001454651356,0.0004850202240049839,0.0008187538478523493,0.0007051178836263716,0.0017113403882831335,0.00439132796600461,0.0553593710064888,0.08115340769290924,0.05738874524831772,0.012440581806004047
Image_1697,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",n02123394,Persian cat,0.0006477819406427443,0.0012460482539609075,0.00048794993199408054,0.0006458209827542305,0.001411275938153267,0.005782390013337135,0.0028103122022002935,0.004417699296027422,0.00826280377805233,0.022626185789704323,0.05027748644351959,0.00792456790804863
