Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_2841,n02486410,baboon,2.3098850761016365e-06,3.5534415019355947e-06,4.11941846323316e-06,7.025763807178009e-06,1.1559785889403429e-05,1.2015489119221456e-05,4.539105066214688e-05,3.192277654306963e-05,5.0999322411371395e-05,6.063087494112551e-05,0.002226312877610326,0.9897499680519104
Image_2842,n02486410,baboon,2.5842516606644494e-06,3.7603820146614453e-06,4.3665759221767075e-06,7.751591510896105e-06,1.3793118341709487e-05,8.809553037281148e-06,2.6288586013833992e-05,2.1757741706096567e-05,2.4284381652250886e-05,4.1224244341719896e-05,0.00015427505422849208,0.012248864397406578
Image_2843,n02486410,baboon,2.55548093264224e-06,3.8470670915558e-06,4.269690180080943e-06,6.664426564384485e-06,1.0447860404383391e-05,8.28815609565936e-06,2.8904576538479887e-05,1.4916618056304287e-05,4.277539483155124e-05,7.054887100821361e-05,0.0019332559313625097,0.8043346405029297
Image_2844,n02486410,baboon,2.7126377517561195e-06,3.578315954655409e-06,3.7254192193358904e-06,6.231444785953499e-06,1.0411192306492012e-05,8.1657253758749e-06,3.528211163938977e-05,2.514851075829938e-05,3.30805269186385e-05,2.8176991690997966e-05,0.00017705911886878312,0.024102570489048958
Image_2845,n02486410,baboon,2.3203922410175437e-06,3.5083130569546483e-06,4.249912308296189e-06,7.650353836652357e-06,1.3030377886025235e-05,1.1379261195543222e-05,3.363689756952226e-05,3.104692223132588e-05,5.3063584346091375e-05,7.95481973909773e-05,0.0023178872652351856,0.9849165081977844
Image_2846,n02486410,baboon,2.2534222807735205e-06,3.3357146094203927e-06,3.862548510369379e-06,7.037709110591095e-06,9.835758646659087e-06,5.522806986846263e-06,1.833672467910219e-05,1.861443161033094e-05,4.620213439920917e-05,0.00010206630395259708,0.000739112205337733,0.0512549914419651
Image_2847,n02486410,baboon,2.363852445341763e-06,3.7460931707755663e-06,4.556965450319694e-06,8.474778042000253e-06,1.9559607608243823e-05,1.6071773643488996e-05,3.0146406061248854e-05,2.1987529180478305e-05,5.637896902044304e-05,0.0001237355318153277,0.004844717215746641,0.9872277975082397
Image_2848,n02486410,baboon,2.6449174583831336e-06,3.931284936697921e-06,4.100292699149577e-06,7.171759079938056e-06,1.3355342161958106e-05,7.485866717615863e-06,4.397095472086221e-05,3.772059426410124e-05,4.4089960283599794e-05,0.00011467654258012772,0.0022594360634684563,0.9231162071228027
Image_2849,n02486410,baboon,2.3129148303269176e-06,3.412568958083284e-06,4.1202688407793175e-06,7.080417162796948e-06,1.4928932614566293e-05,1.343151325272629e-05,5.4261123295873404e-05,2.5019204258569516e-05,3.171829303028062e-05,0.00011510663898661733,0.0012439710553735495,0.11104440689086914
Image_2850,n02486410,baboon,2.4724254217289854e-06,3.669481657198048e-06,3.6352873848954914e-06,6.894471880514175e-06,1.2248489838384558e-05,1.0519038369238842e-05,3.19102437060792e-05,2.8199376174598e-05,4.781872485182248e-05,6.034842226654291e-05,0.002332016360014677,0.16459231078624725
Image_2851,n02504458,"African elephant, Loxodonta africana",3.195199438366103e-09,2.8598248213995703e-09,2.6479858306061033e-09,3.039884788336167e-09,5.032313676878175e-09,1.1254911669311696e-08,6.524538775920519e-08,6.461139179236852e-08,5.1287820213019586e-08,6.53618741353057e-08,1.2564174767248915e-06,0.01306738331913948
Image_2852,n02504458,"African elephant, Loxodonta africana",3.1409115308633773e-09,2.869033455255021e-09,2.7913296118953212e-09,3.0850304533203143e-09,6.8172809619682084e-09,2.3085505063136225e-08,5.297583527408278e-08,6.728173218562006e-08,4.621087512646227e-08,1.135217715386716e-07,1.579839226906188e-05,0.9071730971336365
Image_2853,n02504458,"African elephant, Loxodonta africana",3.3942597621461346e-09,2.8536666363265795e-09,2.286083988778387e-09,2.2237052199614027e-09,4.378673867933003e-09,1.9292318853558754e-08,7.015127323484194e-08,8.792241601440764e-08,8.03031312557323e-08,1.5237658601563453e-07,0.00013936919276602566,0.9872243404388428
Image_2854,n02504458,"African elephant, Loxodonta africana",3.1133458033849593e-09,2.943817856149167e-09,2.9845947935314143e-09,3.5746323678864655e-09,7.425569492625073e-09,2.4240264906438824e-08,1.4272120552050183e-07,1.0502290592739882e-07,7.05311933302255e-08,1.6293910221065744e-07,5.190322917769663e-05,0.8947469592094421
Image_2855,n02504458,"African elephant, Loxodonta africana",3.417360394664115e-09,2.9812625701453044e-09,2.8975666310770976e-09,3.4250595692952857e-09,7.649348710003778e-09,2.0789959975786587e-08,1.367799455920249e-07,1.202973436420507e-07,6.399599783435406e-08,1.717951789714789e-07,3.5887560443370603e-06,0.9826982617378235
Image_2856,n02504458,"African elephant, Loxodonta africana",2.9930717904136372e-09,2.426663980870103e-09,2.5368840361750244e-09,3.16563442126494e-09,5.256324264735213e-09,9.056918770511402e-09,5.886304421665045e-08,4.345189097421098e-08,3.8244895250727495e-08,1.1688177181667925e-07,8.794794848654419e-05,0.9816790223121643
Image_2857,n02504458,"African elephant, Loxodonta africana",3.0635087799879557e-09,3.087767597165225e-09,2.9509323873355697e-09,4.224542493602712e-09,9.535355616208108e-09,4.19462899969858e-08,1.0008420048279731e-07,1.200919683697066e-07,5.96895972648781e-08,1.291354436716574e-07,1.7944119008461712e-06,0.14900140464305878
Image_2858,n02504458,"African elephant, Loxodonta africana",3.188884933891245e-09,2.829111389601735e-09,2.824168010562289e-09,2.9080517993662625e-09,5.578792539040478e-09,1.175556718635562e-08,5.3384624720820284e-08,3.510862711664231e-08,3.1348623252824837e-08,1.117398582550777e-07,3.401486173970625e-05,0.9668499827384949
Image_2859,n02504458,"African elephant, Loxodonta africana",3.0752207447193314e-09,2.891280326267065e-09,2.7120317103168645e-09,2.896662021356633e-09,5.5322102454624655e-09,1.2271580196454579e-08,7.347947672542432e-08,4.9344031083364825e-08,5.412310244423679e-08,1.2730833987006918e-07,2.8754650429618778e-06,0.5465525984764099
Image_2860,n02504458,"African elephant, Loxodonta africana",3.4267213511185446e-09,3.0032833997495345e-09,2.669075183092673e-09,3.512177659814597e-09,7.199308260652515e-09,1.60517075187272e-08,1.3016396849252487e-07,5.2169884412478496e-08,4.7660499546964274e-08,1.660335442466021e-07,2.1425508748507127e-05,0.8819221258163452
Image_2861,n02504458,"African elephant, Loxodonta africana",3.287709215982204e-09,2.8418489783632594e-09,2.489090711321751e-09,3.1798947919270404e-09,6.928294382646527e-09,1.904197155511156e-08,6.024895782275053e-08,6.441339195362161e-08,5.3698247626243756e-08,1.8921872424471076e-07,6.210741412360221e-05,0.9679204225540161
Image_2862,n02504458,"African elephant, Loxodonta africana",3.175603779936864e-09,3.054276165315173e-09,3.1580829062960447e-09,3.966776240815761e-09,7.160732007349679e-09,1.599561016973894e-08,8.208746749005513e-08,7.3643931841616e-08,3.940393256129937e-08,1.0102104397446965e-07,1.752767275320366e-05,0.8666030764579773
Image_2863,n02504458,"African elephant, Loxodonta africana",3.096710221583976e-09,2.6647495321441284e-09,2.7842848027148648e-09,3.853210195359225e-09,8.588313171742357e-09,2.643128915735815e-08,7.696095849496487e-08,8.715434773876041e-08,6.829274212805103e-08,1.5174769885106798e-07,3.56262935383711e-05,0.9895841479301453
Image_2864,n02504458,"African elephant, Loxodonta africana",3.145461668907501e-09,2.8928965889463143e-09,2.670096810319933e-09,2.9801667800199994e-09,5.376645351162779e-09,1.2283201122897935e-08,2.990702796523692e-08,2.5789738344883517e-08,2.127122300521478e-08,4.584346058322808e-08,4.141509634791873e-06,0.41370904445648193
Image_2865,n02504458,"African elephant, Loxodonta africana",3.2290439211379862e-09,2.8098603443993397e-09,2.4304085410875587e-09,2.4326030079180327e-09,3.4614933142051996e-09,5.351172394085779e-09,2.4257799324800544e-08,2.03044141500186e-08,1.6343431497034544e-08,3.367649270558104e-08,1.4741917766514234e-06,0.6367434859275818
Image_2866,n02504458,"African elephant, Loxodonta africana",3.189050801211124e-09,3.266034775961657e-09,3.1177993520259406e-09,4.829410205076101e-09,1.0359872959497807e-08,4.162320976774936e-08,1.145168724292489e-07,1.0501326386247456e-07,8.089477887551766e-08,6.365054616708221e-08,8.549533276891452e-07,0.13751184940338135
Image_2867,n02504458,"African elephant, Loxodonta africana",3.1725730931242424e-09,2.6562925192763487e-09,2.9011919533417085e-09,3.642012469384781e-09,8.200811585368228e-09,2.132076915017933e-08,8.706037135652878e-08,8.134500006917733e-08,5.156295657116061e-08,1.5720416968179052e-07,1.0192871968683903e-06,0.0071125212125480175
Image_2868,n02504458,"African elephant, Loxodonta africana",3.1558258228869818e-09,2.64478150491243e-09,2.209437299782735e-09,3.097168743693146e-09,6.688758880102341e-09,2.3861096209998323e-08,6.98804285548249e-08,6.708977196012711e-08,6.876378932929583e-08,1.8175065008563251e-07,4.399236786412075e-06,0.1861308217048645
Image_2869,n02504458,"African elephant, Loxodonta africana",3.138205251218551e-09,2.9081792529694894e-09,2.984296587627e-09,3.6897951360970183e-09,8.415671715056305e-09,2.6743101955162274e-08,1.5076278714332148e-07,1.2681228156452562e-07,1.0938176586705595e-07,1.7766492987902893e-07,1.003760644380236e-05,0.9706254601478577
Image_2870,n02504458,"African elephant, Loxodonta africana",3.1317226589777647e-09,2.6787376761205905e-09,2.393574005665755e-09,3.0979310228218537e-09,7.104109300826167e-09,1.6927735657645826e-08,5.5051419423080006e-08,4.3837452778916486e-08,3.364900180713448e-08,1.4558582961399225e-07,8.551447535865009e-05,0.9873197078704834
Image_2871,n02504458,"African elephant, Loxodonta africana",2.9439641835438124e-09,2.3990107678173445e-09,2.3729709308639713e-09,2.5972783923577936e-09,5.773601596814615e-09,1.2652772163335158e-08,3.959976169198853e-08,3.469597942284963e-08,2.47706832823269e-08,7.329276741074864e-08,5.526500785890676e-07,0.18107005953788757
Image_2872,n02504458,"African elephant, Loxodonta africana",2.991451975020709e-09,2.666051379662804e-09,2.7332056617979106e-09,3.7377496653334674e-09,8.725390188146775e-09,3.3480169747690525e-08,1.0150063189939829e-07,1.3414950217338628e-07,1.1754897144555798e-07,2.548052009387902e-07,0.00032938929507508874,0.9910178184509277
Image_2873,n02504458,"African elephant, Loxodonta africana",3.2999349919293763e-09,2.9384432664869564e-09,2.6369084693556033e-09,3.6846110607058336e-09,7.3891421870087015e-09,2.9046654859143928e-08,8.75437820013758e-08,9.77689182946051e-08,9.542759471514728e-08,2.2144506317545165e-07,5.941612835158594e-05,0.9826616644859314
Image_2874,n02504458,"African elephant, Loxodonta africana",2.870165216606324e-09,2.4421140665253915e-09,2.4243285157155015e-09,2.7227708976340637e-09,6.228565219146276e-09,2.2243462183269003e-08,9.599143169225499e-08,6.741483815631e-08,5.330134555947552e-08,8.785261229604657e-08,0.00030186338699422777,0.9687516093254089
Image_2875,n02504458,"African elephant, Loxodonta africana",3.0960185526396344e-09,2.9870073081639248e-09,2.8575817268006176e-09,2.770505602711637e-09,6.295820309532019e-09,1.7785104944323393e-08,1.1865913052133692e-07,6.89660026864658e-08,5.461552277097326e-08,7.25787785427201e-08,1.4657039173471276e-06,0.005890124477446079
Image_2876,n02504458,"African elephant, Loxodonta africana",3.3740372717971923e-09,3.0454299082549596e-09,2.5238724443710225e-09,2.604497950642326e-09,5.245395229280803e-09,1.728791509947314e-08,7.584967676166343e-08,5.7760164651199375e-08,5.504981714921087e-08,8.975694498758457e-08,3.3117789826064836e-06,0.07290251553058624
Image_2877,n02504458,"African elephant, Loxodonta africana",3.3289129230951175e-09,3.1588973659069097e-09,2.9100013509975042e-09,3.516217983445813e-09,6.129674989807654e-09,1.67844049769883e-08,1.0360594160374603e-07,6.56936407494868e-08,4.932939035029449e-08,1.278846752938989e-07,0.00022188163711689413,0.9695016145706177
Image_2878,n02504458,"African elephant, Loxodonta africana",3.1468965211445266e-09,2.7180198092224828e-09,2.712400970494855e-09,3.2921276815756073e-09,4.878560222465467e-09,1.8866202822209743e-08,8.580734345287055e-08,6.68315252028151e-08,5.1593811889460994e-08,1.752904950080847e-07,0.00023340996995102614,0.9935789108276367
Image_2879,n02504458,"African elephant, Loxodonta africana",3.326219077948167e-09,2.8248010597309303e-09,2.8376705429877802e-09,3.888958932662945e-09,8.680898666568737e-09,3.791236480310545e-08,6.49215436965278e-08,6.169688759882774e-08,4.3781504643902736e-08,1.9684280516685249e-07,5.1023027481278405e-05,0.7866902351379395
Image_2880,n02504458,"African elephant, Loxodonta africana",3.1039790737708017e-09,2.614328531436172e-09,2.4130379916442735e-09,3.0276323670364036e-09,5.4598525700555456e-09,1.0304406217187534e-08,2.7499380550466412e-08,2.7164064775320185e-08,2.4950720600713794e-08,1.1995298621059192e-07,4.7075271140784025e-05,0.9271992444992065
Image_2881,n02504458,"African elephant, Loxodonta africana",3.1424531865553718e-09,2.90238677536081e-09,2.368653495565809e-09,2.5174387019433198e-09,4.9140260749425124e-09,1.7346303948784225e-08,5.105661315951693e-08,2.997784420699645e-08,3.247491520141921e-08,9.598189620874109e-08,2.796774606395047e-05,0.9015361070632935
Image_2882,n02504458,"African elephant, Loxodonta africana",2.7516013911821346e-09,2.599030768379862e-09,2.504488394450277e-09,2.808870025461374e-09,5.872063724154941e-09,1.0154296958830855e-08,5.1724718730383756e-08,4.730547686904174e-08,3.094964640126818e-08,7.010919489403022e-08,3.757639035484317e-07,0.019416993483901024
Image_2883,n02504458,"African elephant, Loxodonta africana",3.558453087748603e-09,3.03270786261578e-09,2.8071860391776227e-09,3.104582591006988e-09,5.2663238214734065e-09,1.2733813115062276e-08,9.66045234918056e-08,4.614154391902048e-08,3.471584975045516e-08,1.4338849041450885e-07,1.3778283573628869e-05,0.9040518999099731
Image_2884,n02504458,"African elephant, Loxodonta africana",3.5244382967647425e-09,2.8714497446458154e-09,2.9245905697194985e-09,3.776937873567476e-09,8.653577410200342e-09,1.8045215099959933e-08,8.424576236620851e-08,6.814544661892796e-08,5.233224698031336e-08,7.899100751274091e-08,2.7952164600719698e-06,0.18684618175029755
Image_2885,n02504458,"African elephant, Loxodonta africana",3.183417529584176e-09,2.9385025523964714e-09,2.6182105372640763e-09,3.315127727887557e-09,6.2762874897259735e-09,1.36244846515865e-08,5.7944454567859793e-08,2.851991709462709e-08,1.7130737717252487e-08,5.8903189881220896e-08,6.034837497281842e-05,0.9667848944664001
Image_2886,n02504458,"African elephant, Loxodonta africana",2.7416018344439408e-09,2.231473450464705e-09,2.2072761396429996e-09,2.483175665091153e-09,7.271982571666058e-09,1.7940330110377545e-08,3.212262456031567e-08,3.60622536277333e-08,3.415964755504319e-08,8.06702260547354e-08,9.36924698180519e-06,0.8566165566444397
Image_2887,n02504458,"African elephant, Loxodonta africana",3.2475007127885647e-09,3.038347573536271e-09,2.6262272356802896e-09,3.367818246502452e-09,8.074438007099616e-09,2.4638097784190904e-08,7.722153583245017e-08,7.429760273680586e-08,5.00416739157572e-08,1.2152173667345778e-07,8.798175258561969e-06,0.9029645919799805
Image_2888,n02504458,"African elephant, Loxodonta africana",3.4631633116788407e-09,3.1716158588324106e-09,2.595683668005222e-09,3.519745828128862e-09,9.03485730674447e-09,2.6931951779829433e-08,8.635257131572871e-08,8.627598191424113e-08,7.18586008474631e-08,2.7730308715945284e-07,0.0002451218315400183,0.9872220158576965
Image_2889,n02504458,"African elephant, Loxodonta africana",3.3751677008808656e-09,3.2054585652474543e-09,2.8838069709991032e-09,4.079913740184793e-09,8.908704884902363e-09,2.5947732851250294e-08,1.0667078242931893e-07,9.700397640699521e-08,8.4144794243457e-08,2.3820857109058124e-07,0.00029094412457197905,0.984774649143219
Image_2890,n02504458,"African elephant, Loxodonta africana",3.3344791372513782e-09,2.6581643552958667e-09,2.360449169458434e-09,2.8713906807809053e-09,4.784903584464928e-09,9.097378850242421e-09,3.9901422610455484e-08,3.448649010806548e-08,2.906906715338664e-08,1.3687281352758873e-07,8.609748329035938e-05,0.970061182975769
Image_2891,n02504458,"African elephant, Loxodonta africana",3.22361271010152e-09,3.0325997268931815e-09,2.914889218885719e-09,3.6025649130522197e-09,9.943866174921823e-09,2.8992305445285638e-08,1.2209089561565634e-07,1.087971881474914e-07,1.0617958423608798e-07,1.9168500386967935e-07,0.0002212421240983531,0.9870461225509644
Image_2892,n02504458,"African elephant, Loxodonta africana",3.1099958164304553e-09,3.060154796230563e-09,3.0301110509611817e-09,4.1007042206331334e-09,6.457034462670208e-09,2.307538515822216e-08,1.8659727629710687e-07,1.2766324175572663e-07,8.84233344322638e-08,1.1282666179113221e-07,6.604013378819218e-06,0.08202951401472092
Image_2893,n02504458,"African elephant, Loxodonta africana",3.0663789285512166e-09,2.891215489242427e-09,2.827183598341776e-09,3.870463505251109e-09,7.1006036606036105e-09,2.1692082796676004e-08,1.131832334522187e-07,9.79927605726516e-08,6.71066331392467e-08,1.5094757088718325e-07,0.0001228000473929569,0.9839435815811157
Image_2894,n02504458,"African elephant, Loxodonta africana",3.098673539980723e-09,2.3694544104557735e-09,2.1537143179983786e-09,2.2525241671900176e-09,4.1470302747370624e-09,1.3139636934056398e-08,6.202801472454667e-08,6.167295651948734e-08,7.154782366569634e-08,8.364655457171466e-08,1.13349278763053e-06,0.006684797815978527
Image_2895,n02504458,"African elephant, Loxodonta africana",3.345376642371889e-09,2.6705302413887466e-09,2.389747510989082e-09,3.0264448724892645e-09,6.768393845391074e-09,2.6377440676128572e-08,6.654421014218315e-08,5.115067125416317e-08,4.2552024126507604e-08,1.267223268541784e-07,4.835349045606563e-06,0.8948215246200562
Image_2896,n02504458,"African elephant, Loxodonta africana",3.0777527193492915e-09,2.596518333675135e-09,2.505421425880172e-09,2.934401832632716e-09,6.830053855821916e-09,1.942119709497092e-08,6.812570774172855e-08,6.120543361021191e-08,4.52578987619745e-08,1.746431479432431e-07,1.7497428416390903e-05,0.9606374502182007
Image_2897,n02504458,"African elephant, Loxodonta africana",3.6483227550121455e-09,3.1304769887441353e-09,2.9019495695337127e-09,4.398114317183399e-09,8.719842625737328e-09,2.4543030718859882e-08,1.275518712873236e-07,1.0214095880201057e-07,4.195315028709956e-08,4.452064672477718e-08,2.1142818695807364e-07,0.0011274098651483655
Image_2898,n02504458,"African elephant, Loxodonta africana",3.112736512989045e-09,3.024554162678328e-09,3.145941951387954e-09,4.071922798942751e-09,8.512634153134968e-09,2.05680255049856e-08,7.430569581856616e-08,5.982374773338961e-08,5.764510646599774e-08,1.4513220492062828e-07,0.00014875497436150908,0.9404535889625549
Image_2899,n02504458,"African elephant, Loxodonta africana",3.337222276300622e-09,2.96510349606649e-09,2.5344217835510108e-09,3.561077877023422e-09,5.921450885182367e-09,1.8312400484887803e-08,6.824132725569143e-08,8.672016349464684e-08,6.132604823960719e-08,9.020905622492137e-08,5.011066605220549e-06,0.37311598658561707
Image_2900,n02504458,"African elephant, Loxodonta africana",2.9883941987662865e-09,2.3188693187847775e-09,2.120763120672109e-09,2.4257120756487893e-09,3.1730642557903366e-09,7.302708215917164e-09,2.6426102195387102e-08,2.3894695999615578e-08,2.6952061915608283e-08,4.481437443359937e-08,2.2449532934842864e-06,0.016008742153644562
Image_2901,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.7516043060439301e-09,9.313169790914344e-09,5.399543479001068e-09,1.4565478601014092e-08,1.898788681842234e-08,3.008240412327723e-08,1.469089170313964e-07,1.5860179303217592e-07,1.236037547869273e-07,4.438403777839994e-08,1.5991701729944907e-05,0.8268038630485535
Image_2902,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",2.1169965780387656e-09,9.482443275032892e-09,5.3293573998303145e-09,1.1760529439186485e-08,2.202420823493867e-08,2.0881989470922235e-08,8.800560635791044e-08,1.8984252392328926e-07,1.751454306031519e-07,4.32973408237558e-08,2.6254332397002145e-07,0.07308115810155869
Image_2903,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.7020795883837536e-09,9.151247759575654e-09,5.864458696436259e-09,1.2440303898131333e-08,1.4818970051067026e-08,1.4775728196525506e-08,1.056723348824562e-07,1.9336907541855908e-07,1.695660500899976e-07,4.8769678073767864e-08,2.4760881842667004e-06,0.5336130857467651
Image_2904,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.9506751769426955e-09,1.081071321351601e-08,6.133582530765125e-09,1.4503827472367448e-08,2.1046972165095212e-08,1.9599998068997593e-08,6.51335057000324e-08,6.4737335492282e-08,3.349514088313299e-08,2.1278754758213836e-08,2.9180102956161136e-06,0.6812480688095093
Image_2905,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.434731444760473e-09,7.499766141449982e-09,4.322837199310925e-09,9.192382854905645e-09,1.1374813091435954e-08,1.1289754020538112e-08,1.2519554104528652e-07,2.45689392386339e-07,2.128561646941307e-07,9.896008634768805e-08,7.588292305626965e-07,0.14387573301792145
Image_2906,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.919003178585399e-09,9.95095117417577e-09,5.979957862223273e-09,1.4692654204395694e-08,1.9989501609529725e-08,3.0870971556851146e-08,1.1392161525236588e-07,1.337457860017821e-07,1.0513033998904575e-07,3.676118964790476e-08,2.623067757667741e-06,0.4840101897716522
Image_2907,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",2.153079714517503e-09,9.334222283996496e-09,6.127785834308952e-09,1.4411101645350755e-08,1.9666678952035e-08,2.3531592674430613e-08,1.3359641570787062e-07,3.3244526775888517e-07,3.502676406696992e-07,1.3564908840635326e-07,1.0481668141437694e-05,0.9209662079811096
Image_2908,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.5404731934509641e-09,7.713967242750641e-09,4.465383618423857e-09,9.412054247093238e-09,1.4221329003305527e-08,1.0640809122719475e-08,9.042623361210644e-08,8.641526250130482e-08,7.945511271145733e-08,2.586655512004654e-08,2.5308067961304914e-06,0.9812029004096985
Image_2909,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.7559589338134174e-09,8.83256490169515e-09,5.312126738488132e-09,1.12846363364838e-08,1.6229600774408937e-08,1.4831197603371038e-08,1.2628714785023476e-07,1.9215661950511276e-07,1.5367908190455637e-07,4.214633264609802e-08,8.256581054411072e-07,0.7031559944152832
Image_2910,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.9723498390078475e-09,9.568336345466832e-09,6.209847303040306e-09,1.506055724576072e-08,2.1573169917132873e-08,2.0848613502266744e-08,9.139107959299508e-08,2.2569373925307445e-07,1.3545124488700822e-07,3.141355620073227e-08,3.492312714570289e-07,0.14967341721057892
Image_2911,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.881286681992833e-09,9.217536955929972e-09,5.519814827437131e-09,1.2689999273618469e-08,1.892692758076464e-08,2.223683814861488e-08,1.0357013735529108e-07,2.014248394743845e-07,2.458413632666634e-07,1.1555106738114773e-07,3.2374650800193194e-06,0.7312126755714417
Image_2912,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.853696196540966e-09,7.86603138180908e-09,4.921985929939865e-09,1.257205450855281e-08,1.7729025358903527e-08,2.2725915371779593e-08,8.043713961569665e-08,9.926579025432147e-08,5.12968512111911e-08,4.0018029778821074e-08,3.5240100260125473e-06,0.6658636331558228
Image_2913,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.6965481242081637e-09,8.639776005736621e-09,4.7993644614052755e-09,1.1327446536313346e-08,1.832346008256991e-08,1.711582520158572e-08,6.141741692999858e-08,1.6592943552495854e-07,2.0777977738362097e-07,5.949264902938012e-08,8.302299079332442e-07,0.10441718250513077
Image_2914,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.8456989270276836e-09,1.0769229064067076e-08,7.019691938836559e-09,1.748454536709687e-08,2.2577609115614905e-08,1.936924576284582e-08,9.118703303556686e-08,1.5791465557413176e-07,1.6565985561101115e-07,4.3429285057072775e-08,9.940962627297267e-06,0.9634103775024414
Image_2915,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",2.1352359880211225e-09,1.0003070372022194e-08,6.460115109518938e-09,1.4539744519481701e-08,2.114868458136243e-08,2.3687052319587565e-08,7.332815243898949e-08,1.4218092303508456e-07,2.2114772946224548e-07,1.6873518404736387e-07,1.7909298549056984e-05,0.9234731793403625
Image_2916,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.9945016749289834e-09,9.911625298286708e-09,5.626202170816441e-09,1.251335213225957e-08,2.4908342055596222e-08,2.470418891675763e-08,1.3859147429684526e-07,1.0645657511076934e-07,9.749790308433148e-08,4.730269864694492e-08,6.695821866742335e-06,0.0880771279335022
Image_2917,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.904330249047348e-09,8.196722411923929e-09,5.9515792294462244e-09,1.5180935619696356e-08,1.5788968354968347e-08,2.211101524096648e-08,8.87386448766847e-08,1.1457372295353707e-07,2.207492428851765e-07,7.456330308741599e-08,9.08236586383282e-07,0.15264859795570374
Image_2918,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.908665892003114e-09,9.36184463284917e-09,5.560727878162197e-09,1.1044716252683884e-08,1.668272098243051e-08,1.776976965572885e-08,1.4275060777890758e-07,2.7954351367043273e-07,3.7901725136180175e-07,7.507308197318707e-08,1.93024334294023e-05,0.9953561425209045
Image_2919,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",2.0918426990590433e-09,9.065328931967542e-09,5.654855250725177e-09,1.100180924140659e-08,1.4935963577045186e-08,1.2622622946878437e-08,4.670911835091829e-08,1.1317100501173627e-07,1.1202037342172844e-07,4.993373892148156e-08,1.827354481065413e-06,0.37207093834877014
Image_2920,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.7462166157500292e-09,8.164867004722964e-09,4.450805946021319e-09,9.241701626194754e-09,1.2213655864456996e-08,1.3600916837219756e-08,1.0399462979648888e-07,1.242843836735119e-07,1.1914060138451532e-07,4.947566623059174e-08,5.57334033146617e-06,0.9312206506729126
Image_2921,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.8342094509904427e-09,8.854946109693174e-09,5.460422780600993e-09,1.2512807678888294e-08,1.955299921974074e-08,1.7736173418825274e-08,2.134593870550816e-07,3.40228268669307e-07,1.8263064305301668e-07,3.966482253758841e-08,5.015285751142073e-06,0.9847303032875061
Image_2922,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",2.1295405439047954e-09,1.0120122517776053e-08,5.890744336767284e-09,1.2632361823250449e-08,2.681757571565413e-08,3.125061454056777e-08,1.9342203927408264e-07,2.31551538831809e-07,2.1683371187464218e-07,8.89363960254741e-08,1.8908884158008732e-05,0.8855571150779724
Image_2923,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.8132881862698014e-09,8.587309530128096e-09,5.393458124558492e-09,1.4617892674095856e-08,2.6871161296071477e-08,4.514026130664206e-08,1.325872744928347e-07,1.0912874159885178e-07,1.2330364995705168e-07,3.432166195693753e-08,3.848941219075641e-07,0.16945871710777283
Image_2924,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",2.191157033593072e-09,1.1233760588424957e-08,6.82156997555694e-09,1.5690069687934738e-08,2.826650558063193e-08,2.4681131804982215e-08,1.1568946689521908e-07,2.563568557434337e-07,2.305978341610171e-07,5.1683198165619615e-08,1.1683208640533849e-06,0.47742176055908203
