Image,True_WNID,True_Label,First_Top1_WNID,First_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_2921,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n09193705,alp,0.13631393015384674,0.10833505541086197,0.08554379642009735,0.08434142172336578,0.06407435983419418,0.05534191429615021,0.11867953091859818,0.11711454391479492,0.13720670342445374,0.13662074506282806,0.09966462850570679,4.58250506198965e-05
Image_2922,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.15250584483146667,0.1606973111629486,0.1528128981590271,0.21522000432014465,0.1326090544462204,0.08732574433088303,0.036382220685482025,0.062100619077682495,0.039749860763549805,0.021599434316158295,0.02246401458978653,4.843464193982072e-05
Image_2923,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.15581902861595154,0.16521716117858887,0.15058675408363342,0.20717012882232666,0.09583955258131027,0.06035218760371208,0.022553913295269012,0.03288924694061279,0.039810750633478165,0.016183646395802498,0.018388384953141212,0.0008323777583427727
Image_2924,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13425327837467194,0.15096503496170044,0.13574591279029846,0.19989509880542755,0.08856012672185898,0.055123209953308105,0.03363572433590889,0.03981584683060646,0.027524631470441818,0.014548473991453648,0.013201242312788963,0.00011650136730168015
Image_2925,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n09193705,alp,0.14679689705371857,0.11847082525491714,0.0884656235575676,0.08487134426832199,0.0769558697938919,0.09302884340286255,0.1629800796508789,0.1334071308374405,0.13105005025863647,0.12933215498924255,0.12178554385900497,0.00019580211665015668
Image_2926,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.1309962123632431,0.14237786829471588,0.1377178579568863,0.19992217421531677,0.09990214556455612,0.05814720690250397,0.03170844912528992,0.03450671583414078,0.03764055296778679,0.015080499462783337,0.012844827026128769,9.094038091461698e-07
Image_2927,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13589520752429962,0.13963651657104492,0.13598933815956116,0.19038088619709015,0.08493918925523758,0.058737412095069885,0.04063137248158455,0.05549607053399086,0.034748755395412445,0.024391118437051773,0.03915965557098389,0.006444726139307022
Image_2928,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.1454913169145584,0.1524474322795868,0.15537814795970917,0.2248668670654297,0.08695102483034134,0.04975949227809906,0.029818899929523468,0.04406943544745445,0.04333179444074631,0.02220316417515278,0.029301270842552185,0.014804264530539513
Image_2929,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13823838531970978,0.14454972743988037,0.13817240297794342,0.20133796334266663,0.0865132138133049,0.049106892198324203,0.027964835986495018,0.04580762982368469,0.03832515701651573,0.02026979811489582,0.01991615816950798,0.0006363059510476887
Image_2930,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13726677000522614,0.14411211013793945,0.1368829607963562,0.20741687715053558,0.1105208545923233,0.06639104336500168,0.033833008259534836,0.04038561135530472,0.034010715782642365,0.01517440378665924,0.012597380205988884,1.6196074284380302e-05
Image_2931,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n09193705,alp,0.13523565232753754,0.1097496896982193,0.0853181779384613,0.08771118521690369,0.06906852126121521,0.06609110534191132,0.12584026157855988,0.1159408763051033,0.1069546490907669,0.09171395003795624,0.06485239416360855,0.00022937094036024064
Image_2932,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n09193705,alp,0.13117273151874542,0.10690314322710037,0.08666075021028519,0.08741486817598343,0.07261034101247787,0.07791412621736526,0.13054798543453217,0.09521536529064178,0.09905057400465012,0.09769780933856964,0.06406177580356598,9.609830885892734e-05
Image_2933,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n09193705,alp,0.13425326347351074,0.11077426373958588,0.08356049656867981,0.07910660654306412,0.06836347281932831,0.080609992146492,0.13704612851142883,0.10324844717979431,0.11512444168329239,0.10024671256542206,0.08285084366798401,0.0015812159981578588
Image_2934,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13683663308620453,0.1541057825088501,0.13712018728256226,0.19932323694229126,0.11018988490104675,0.06807228177785873,0.04279372841119766,0.04517056420445442,0.03734232857823372,0.01220382284373045,0.012606590986251831,2.5982644729083404e-06
Image_2935,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n09193705,alp,0.12314199656248093,0.09657339006662369,0.08120585978031158,0.0819508358836174,0.06821884214878082,0.06822963804006577,0.12432584911584854,0.13540588319301605,0.13017763197422028,0.13006722927093506,0.08695448189973831,0.0008433752809651196
Image_2936,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n09193705,alp,0.14315171539783478,0.11614104360342026,0.08168864995241165,0.07728420943021774,0.07060622423887253,0.08210577070713043,0.1656290739774704,0.13860416412353516,0.12757925689220428,0.14021380245685577,0.112030990421772,0.004798137582838535
Image_2937,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.1508277952671051,0.16363511979579926,0.14711913466453552,0.20188523828983307,0.11982213705778122,0.06900189071893692,0.04981013014912605,0.04551435634493828,0.03645491972565651,0.021246686577796936,0.01716531440615654,2.4563858460169286e-05
Image_2938,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.14196744561195374,0.15217426419258118,0.14377576112747192,0.2156822383403778,0.12518417835235596,0.06647645682096481,0.051052194088697433,0.05125134438276291,0.029666244983673096,0.011220031417906284,0.019066812470555305,0.0007982420502230525
Image_2939,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13535615801811218,0.1405216008424759,0.13909535109996796,0.19332322478294373,0.0885889008641243,0.059272199869155884,0.03388534113764763,0.05226917937397957,0.035063210874795914,0.012377835810184479,0.022736839950084686,0.0003059611772187054
Image_2940,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13229075074195862,0.14002269506454468,0.12465175241231918,0.17414909601211548,0.08905044943094254,0.056307051330804825,0.032039619982242584,0.03513314574956894,0.024015994742512703,0.0114984679967165,0.015574216842651367,2.9991113478899933e-05
Image_2941,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n09193705,alp,0.13526475429534912,0.10874270647764206,0.0880945697426796,0.09019516408443451,0.060665324330329895,0.06071118637919426,0.12611714005470276,0.1246650293469429,0.11886821687221527,0.12291888147592545,0.09755925089120865,0.0028486347291618586
Image_2942,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13758808374404907,0.14996899664402008,0.13213083148002625,0.19716942310333252,0.11166642606258392,0.0657946765422821,0.034393999725580215,0.03795812651515007,0.027575748041272163,0.013109332881867886,0.01830947957932949,0.00013676269736606628
Image_2943,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.14821887016296387,0.15416909754276276,0.1518537402153015,0.21047961711883545,0.09384879469871521,0.05486350879073143,0.0328788086771965,0.035782743245363235,0.026591576635837555,0.009640773758292198,0.010461472906172276,0.0006286982679739594
Image_2944,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.14525900781154633,0.1570683866739273,0.13045375049114227,0.16804271936416626,0.10974936187267303,0.0746762678027153,0.03336609527468681,0.03510553389787674,0.02336813695728779,0.011443362571299076,0.018981676548719406,0.0016345971962437034
Image_2945,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13765853643417358,0.15233851969242096,0.14381615817546844,0.21046635508537292,0.09901461005210876,0.056699588894844055,0.04088675603270531,0.058449260890483856,0.0320383682847023,0.013237254694104195,0.014559331350028515,1.2588909157784656e-05
Image_2946,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13067826628684998,0.15412284433841705,0.12442567944526672,0.1676456183195114,0.10846324265003204,0.0671464279294014,0.04208916053175926,0.06278897076845169,0.043939728289842606,0.0133255859836936,0.017989078536629677,1.0252475476590917e-05
Image_2947,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.14161472022533417,0.15187808871269226,0.14864501357078552,0.20379485189914703,0.10242154449224472,0.0488453209400177,0.03406328335404396,0.0389399416744709,0.02567019872367382,0.013344940729439259,0.010366001166403294,3.6170146699987527e-07
Image_2948,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.1458946019411087,0.15533976256847382,0.15967045724391937,0.2377290427684784,0.1400630921125412,0.07283521443605423,0.048208121210336685,0.057813216000795364,0.03136170282959938,0.010178742930293083,0.010076288133859634,0.00015648659609723836
Image_2949,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.14790818095207214,0.16229066252708435,0.1544680893421173,0.22186417877674103,0.12493369728326797,0.06732409447431564,0.05008602514863014,0.04985184967517853,0.03361701965332031,0.015283552929759026,0.014020111411809921,7.789451046846807e-06
Image_2950,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",n03544143,hourglass,0.13744314014911652,0.157058984041214,0.1466686874628067,0.21581703424453735,0.10591242462396622,0.06723178923130035,0.05154752731323242,0.06091996654868126,0.040176209062337875,0.01619085855782032,0.016589680686593056,4.527192231762456e-06
Image_2951,n02666196,abacus,n09193705,alp,0.12532129883766174,0.1037452220916748,0.08357643336057663,0.08731479942798615,0.0647188350558281,0.06937891989946365,0.07061069458723068,0.07045365869998932,0.08469941467046738,0.10428664088249207,0.07914640009403229,0.0002090871421387419
Image_2952,n02666196,abacus,n03544143,hourglass,0.16950155794620514,0.17130985856056213,0.14356578886508942,0.23786672949790955,0.16859170794487,0.1159277856349945,0.08454813808202744,0.0677361935377121,0.04530241712927818,0.016905630007386208,0.028908800333738327,0.000557426770683378
Image_2953,n02666196,abacus,n03544143,hourglass,0.14411106705665588,0.14960183203220367,0.1420612931251526,0.20088306069374084,0.1148269921541214,0.06726046651601791,0.039855778217315674,0.04001734405755997,0.027560826390981674,0.011531741358339787,0.009960144758224487,0.0005333102308213711
Image_2954,n02666196,abacus,n03544143,hourglass,0.1639973670244217,0.166405588388443,0.1550878882408142,0.25998273491859436,0.15849153697490692,0.08158072829246521,0.06144355982542038,0.0790606215596199,0.04927800968289375,0.01729227975010872,0.03761997073888779,0.00866920780390501
Image_2955,n02666196,abacus,n03544143,hourglass,0.14324352145195007,0.16072706878185272,0.13980716466903687,0.20305457711219788,0.12877564132213593,0.10720032453536987,0.07257083058357239,0.049061574041843414,0.033046845346689224,0.016555747017264366,0.016324808821082115,0.0011060286778956652
Image_2956,n02666196,abacus,n09193705,alp,0.1353316605091095,0.11190076172351837,0.08499725908041,0.08295606821775436,0.06588681042194366,0.08055417239665985,0.09977427124977112,0.0658782497048378,0.09146782755851746,0.07239741086959839,0.08764660358428955,0.005060683004558086
Image_2957,n02666196,abacus,n03544143,hourglass,0.14187243580818176,0.14628607034683228,0.13120202720165253,0.18788860738277435,0.13702967762947083,0.09840096533298492,0.07717765122652054,0.05452551692724228,0.04859161749482155,0.022095706313848495,0.0259204413741827,0.002217239234596491
Image_2958,n02666196,abacus,n03544143,hourglass,0.13388442993164062,0.1355936974287033,0.1070806011557579,0.15681609511375427,0.1000957265496254,0.07604611665010452,0.054082270711660385,0.05661234259605408,0.03838641196489334,0.01684846356511116,0.01408376544713974,0.0003455576370470226
Image_2959,n02666196,abacus,n03544143,hourglass,0.13772809505462646,0.14637842774391174,0.1310795694589615,0.20008380711078644,0.1203903928399086,0.06388428062200546,0.03166262060403824,0.030146196484565735,0.02040519192814827,0.010607953183352947,0.008345763199031353,0.0003149669792037457
Image_2960,n02666196,abacus,n03544143,hourglass,0.146580770611763,0.15159858763217926,0.12081118673086166,0.1384507566690445,0.06854303926229477,0.051172126084566116,0.02763778157532215,0.043570756912231445,0.022861948236823082,0.009181774221360683,0.009536482393741608,0.0005461118998937309
Image_2961,n02666196,abacus,n09193705,alp,0.12928520143032074,0.11572115123271942,0.08830012381076813,0.08901641517877579,0.05874495580792427,0.07246069610118866,0.0754079595208168,0.07575748860836029,0.08274412900209427,0.1073492243885994,0.07268103212118149,0.0013788967626169324
Image_2962,n02666196,abacus,n09193705,alp,0.15386918187141418,0.12258119881153107,0.08664879947900772,0.07880708575248718,0.06972586363554001,0.07641296088695526,0.09080300480127335,0.07556408643722534,0.07870694994926453,0.0658261850476265,0.07991402596235275,0.0026604970917105675
Image_2963,n02666196,abacus,n03544143,hourglass,0.13536910712718964,0.1494380533695221,0.12114151567220688,0.1685856133699417,0.08513125032186508,0.08567851781845093,0.05845896899700165,0.04522400349378586,0.034621238708496094,0.01782364770770073,0.018757548183202744,0.0005783954984508455
Image_2964,n02666196,abacus,n09193705,alp,0.12616994976997375,0.10795845836400986,0.08705861121416092,0.09172838926315308,0.07412879168987274,0.08752183616161346,0.10355217009782791,0.09214355051517487,0.10743384063243866,0.12635910511016846,0.15998569130897522,0.014881083741784096
Image_2965,n02666196,abacus,n03544143,hourglass,0.14200185239315033,0.14329759776592255,0.1208672970533371,0.14149396121501923,0.07967130094766617,0.05913778021931648,0.031485866755247116,0.029446564614772797,0.020069897174835205,0.01059657707810402,0.0037147621624171734,0.0004076815093867481
Image_2966,n02666196,abacus,n09193705,alp,0.14854919910430908,0.12143626809120178,0.09293226152658463,0.0820222795009613,0.06757036596536636,0.06492683291435242,0.0790964812040329,0.06521201133728027,0.09110813587903976,0.07835784554481506,0.06347567588090897,0.00149332988075912
Image_2967,n02666196,abacus,n03544143,hourglass,0.1471135914325714,0.1482272446155548,0.12763851881027222,0.1837373524904251,0.10559338331222534,0.06350518018007278,0.06854096800088882,0.05086243525147438,0.051704827696084976,0.016861679032444954,0.035206716507673264,0.000740875315386802
Image_2968,n02666196,abacus,n03544143,hourglass,0.15955817699432373,0.1610030233860016,0.14539946615695953,0.22694166004657745,0.128745436668396,0.07882096618413925,0.0658026784658432,0.03650636970996857,0.03546140715479851,0.013181161135435104,0.017709724605083466,0.0052108303643763065
Image_2969,n02666196,abacus,n03544143,hourglass,0.15716135501861572,0.17159268260002136,0.14275075495243073,0.22054427862167358,0.13924899697303772,0.11343642324209213,0.09888716042041779,0.0852247029542923,0.05318270996212959,0.021115317940711975,0.034596387296915054,0.011135945096611977
Image_2970,n02666196,abacus,n03544143,hourglass,0.154494509100914,0.1547245979309082,0.17086046934127808,0.24327322840690613,0.17007499933242798,0.10184035450220108,0.05647777393460274,0.040444061160087585,0.024493344128131866,0.009868736378848553,0.004725969396531582,0.00019607454305514693
Image_2971,n02666196,abacus,n03544143,hourglass,0.13663823902606964,0.15114633738994598,0.13749340176582336,0.20900440216064453,0.10322504490613937,0.06175173446536064,0.04862997680902481,0.03902573511004448,0.03238377347588539,0.01334354281425476,0.009951985441148281,0.00016606709687039256
Image_2972,n02666196,abacus,n03544143,hourglass,0.1396467387676239,0.1584549844264984,0.15618585050106049,0.20684599876403809,0.11799473315477371,0.062373172491788864,0.0478396974503994,0.05370184779167175,0.05089638754725456,0.015980279073119164,0.04042106494307518,0.0016263442812487483
Image_2973,n02666196,abacus,n03544143,hourglass,0.1514860987663269,0.15366698801517487,0.15525946021080017,0.24328991770744324,0.13670437037944794,0.0683724582195282,0.05921845883131027,0.044051025062799454,0.02432021126151085,0.009978474117815495,0.01521825697273016,0.00028464640490710735
Image_2974,n02666196,abacus,n03544143,hourglass,0.1523345708847046,0.15432584285736084,0.1579597145318985,0.2513445317745209,0.10428762435913086,0.05535626411437988,0.03417593240737915,0.05226005241274834,0.028345193713903427,0.01637549139559269,0.013933609239757061,0.0008980188868008554
Image_2975,n02666196,abacus,n03544143,hourglass,0.14303959906101227,0.14194327592849731,0.13533154129981995,0.20398597419261932,0.10543294996023178,0.07118260860443115,0.04030904173851013,0.04709447920322418,0.03366970643401146,0.020266348496079445,0.03156737983226776,0.002722337609156966
Image_2976,n02666196,abacus,n03544143,hourglass,0.14704538881778717,0.1652703881263733,0.1601782590150833,0.23797909915447235,0.1863553375005722,0.09601015597581863,0.08140584826469421,0.06822122633457184,0.050800662487745285,0.016162820160388947,0.020756715908646584,0.0002518694382160902
Image_2977,n02666196,abacus,n03544143,hourglass,0.14853845536708832,0.1566576212644577,0.148628830909729,0.27275896072387695,0.17713412642478943,0.06387202441692352,0.08220498263835907,0.05568651482462883,0.044729579240083694,0.021498462185263634,0.021822398528456688,0.003968128468841314
Image_2978,n02666196,abacus,n03544143,hourglass,0.15191379189491272,0.15661808848381042,0.14606639742851257,0.22047017514705658,0.11415579169988632,0.055599045008420944,0.05066237598657608,0.07224386930465698,0.034241609275341034,0.012200105004012585,0.006385238841176033,0.0013677129754796624
Image_2979,n02666196,abacus,n03544143,hourglass,0.13281409442424774,0.12902772426605225,0.10538884252309799,0.13903553783893585,0.068992018699646,0.06796947866678238,0.04127580672502518,0.044387925416231155,0.026573624461889267,0.011595778167247772,0.014550634659826756,0.00024202965141739696
Image_2980,n02666196,abacus,n03544143,hourglass,0.15723414719104767,0.18213491141796112,0.15736645460128784,0.23164577782154083,0.13542293012142181,0.09871412813663483,0.05019284784793854,0.07056525349617004,0.0629640519618988,0.02236967161297798,0.03281882405281067,0.00440866919234395
Image_2981,n02666196,abacus,n03544143,hourglass,0.1261281967163086,0.1321321576833725,0.13164862990379333,0.17433016002178192,0.07611753791570663,0.04371125251054764,0.026576444506645203,0.03581630438566208,0.03753647580742836,0.011505605652928352,0.012817858718335629,0.0007073097513057292
Image_2982,n02666196,abacus,n03544143,hourglass,0.1934095025062561,0.1660539209842682,0.13658134639263153,0.18537166714668274,0.10559376329183578,0.08361668884754181,0.04973194748163223,0.08249546587467194,0.035856980830430984,0.012873770669102669,0.01647690124809742,0.0007835100404918194
Image_2983,n02666196,abacus,n03544143,hourglass,0.14900833368301392,0.1574634462594986,0.14368116855621338,0.19745638966560364,0.10359856486320496,0.05527055636048317,0.031194834038615227,0.04130498319864273,0.03144923597574234,0.01812395080924034,0.020454593002796173,0.00025709066540002823
Image_2984,n02666196,abacus,n03544143,hourglass,0.15368378162384033,0.15049386024475098,0.12859411537647247,0.1833406239748001,0.11088021099567413,0.07248832285404205,0.07703099399805069,0.04666987061500549,0.028064588084816933,0.01176854781806469,0.007855252362787724,0.000388601329177618
Image_2985,n02666196,abacus,n09193705,alp,0.1326165497303009,0.1160971000790596,0.08365771919488907,0.08758321404457092,0.05737118422985077,0.06256211549043655,0.08185795694589615,0.08295557647943497,0.08425495028495789,0.08864977955818176,0.06253667175769806,0.0006475782138295472
Image_2986,n02666196,abacus,n09193705,alp,0.1498112976551056,0.11934947222471237,0.08629364520311356,0.08513370156288147,0.07342372834682465,0.09304282814264297,0.10194757580757141,0.08381420373916626,0.09375724196434021,0.09273655712604523,0.10559798032045364,0.004304051864892244
Image_2987,n02666196,abacus,n09193705,alp,0.13978378474712372,0.11242780834436417,0.08249998837709427,0.08227016031742096,0.06714937090873718,0.06999853998422623,0.10017664730548859,0.09932530671358109,0.11888708174228668,0.10755740106105804,0.060486748814582825,0.0017231721431016922
Image_2988,n02666196,abacus,n03544143,hourglass,0.15477809309959412,0.16619612276554108,0.15055719017982483,0.2069239616394043,0.1008632704615593,0.09192651510238647,0.05883045494556427,0.05736768990755081,0.03661809116601944,0.015738973394036293,0.017368299886584282,0.0036026309244334698
Image_2989,n02666196,abacus,n03544143,hourglass,0.15415745973587036,0.15579992532730103,0.13778190314769745,0.20960815250873566,0.12332595884799957,0.07063030451536179,0.06263869255781174,0.058634527027606964,0.04253901541233063,0.01513502188026905,0.014525387436151505,0.0007745814509689808
Image_2990,n02666196,abacus,n03544143,hourglass,0.1512080579996109,0.1640625,0.158418208360672,0.23649467527866364,0.1534934788942337,0.09390978515148163,0.07191447913646698,0.050708163529634476,0.04746253043413162,0.019787494093179703,0.019410155713558197,0.0011584945023059845
Image_2991,n02666196,abacus,n09193705,alp,0.1273353546857834,0.10421913117170334,0.08104047179222107,0.08256245404481888,0.06657179445028305,0.07019742578268051,0.07932024449110031,0.0924372524023056,0.12020144611597061,0.14681057631969452,0.1215893104672432,0.007255319505929947
Image_2992,n02666196,abacus,n03544143,hourglass,0.15181048214435577,0.1623542755842209,0.14113260805606842,0.2033940851688385,0.12721246480941772,0.06622368097305298,0.053337328135967255,0.04559224471449852,0.033819012343883514,0.020248694345355034,0.02498149871826172,0.000372233655070886
Image_2993,n02666196,abacus,n03544143,hourglass,0.14844535291194916,0.15776677429676056,0.15321232378482819,0.21983052790164948,0.12042424082756042,0.06354033201932907,0.04690353199839592,0.06817915290594101,0.04123075678944588,0.01657732203602791,0.023887885734438896,0.006496258545666933
Image_2994,n02666196,abacus,n03544143,hourglass,0.1537400633096695,0.1442742943763733,0.14160187542438507,0.21126222610473633,0.13807138800621033,0.07692655920982361,0.06686350703239441,0.040740907192230225,0.02099895104765892,0.008048650808632374,0.0035096299834549427,7.880616612965241e-05
Image_2995,n02666196,abacus,n03544143,hourglass,0.13540096580982208,0.1502920240163803,0.12216593325138092,0.1846470683813095,0.0995209589600563,0.06355931609869003,0.048692964017391205,0.038171786814928055,0.03523825854063034,0.017508918419480324,0.02003537304699421,0.0005132113583385944
Image_2996,n02666196,abacus,n03544143,hourglass,0.1512671709060669,0.15747244656085968,0.14327654242515564,0.22002911567687988,0.14231553673744202,0.07309547811746597,0.060258883982896805,0.04195031523704529,0.024263331666588783,0.012341618537902832,0.014752928167581558,0.0002535320818424225
Image_2997,n02666196,abacus,n03544143,hourglass,0.16747450828552246,0.17345033586025238,0.1724441796541214,0.27220264077186584,0.23152847588062286,0.16561220586299896,0.1414041519165039,0.10529625415802002,0.06191348284482956,0.01732250116765499,0.014434047974646091,0.00022668651945423335
Image_2998,n02666196,abacus,n03544143,hourglass,0.14569108188152313,0.16010414063930511,0.15557825565338135,0.2638031542301178,0.18097522854804993,0.14200808107852936,0.08468951284885406,0.08012615144252777,0.046151336282491684,0.014883656986057758,0.019972965121269226,0.0007717252592556179
Image_2999,n02666196,abacus,n03544143,hourglass,0.15227878093719482,0.15527638792991638,0.15692493319511414,0.2088356614112854,0.12424881756305695,0.05870688706636429,0.057601962238550186,0.05167095363140106,0.04562593623995781,0.02181403338909149,0.02496119774878025,0.0004712356603704393
Image_3000,n02666196,abacus,n03544143,hourglass,0.1469975709915161,0.15443390607833862,0.10900120437145233,0.12573370337486267,0.058600082993507385,0.07633594423532486,0.027976682409644127,0.03520190343260765,0.029229942709207535,0.009169471450150013,0.011348257772624493,0.0013989742146804929
Image_3001,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.1509593278169632,0.15663787722587585,0.15506991744041443,0.23033630847930908,0.14272138476371765,0.0558401495218277,0.03908533230423927,0.03496710583567619,0.020651178434491158,0.009778045117855072,0.01313704438507557,0.002581637818366289
Image_3002,n02669723,"academic gown, academic robe, judge's robe",n09193705,alp,0.13206079602241516,0.1080281212925911,0.08260197937488556,0.08055181801319122,0.06822410970926285,0.07974016666412354,0.14121682941913605,0.08822493255138397,0.10993518680334091,0.14604514837265015,0.11936328560113907,0.00479935621842742
Image_3003,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.14681948721408844,0.15683744847774506,0.1430472433567047,0.20968781411647797,0.11400511860847473,0.05978057533502579,0.04817454516887665,0.05301333963871002,0.04334213584661484,0.016455860808491707,0.0192768145352602,0.0002107996551785618
Image_3004,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.14226111769676208,0.1506800353527069,0.13428296148777008,0.1830715537071228,0.11144211143255234,0.06244680657982826,0.0477922260761261,0.032843101769685745,0.021081840619444847,0.0102661969140172,0.00867138709872961,0.00048729704576544464
Image_3005,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.13804572820663452,0.1536049097776413,0.14697569608688354,0.2517964541912079,0.1974971443414688,0.14048783481121063,0.08476238697767258,0.09038855135440826,0.07918278872966766,0.02162647619843483,0.019404685124754906,0.0035330443643033504
Image_3006,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.14202702045440674,0.1520397663116455,0.14820115268230438,0.20680038630962372,0.10193265974521637,0.06797251105308533,0.056408099830150604,0.06235847249627113,0.04743489995598793,0.019347824156284332,0.019960278645157814,0.00424710800871253
Image_3007,n02669723,"academic gown, academic robe, judge's robe",n09193705,alp,0.14592227339744568,0.1167186051607132,0.08753054589033127,0.08271428197622299,0.07270830124616623,0.07451904565095901,0.11231406033039093,0.09835349768400192,0.12723734974861145,0.11218457669019699,0.11401719599962234,2.749400891843834e-06
Image_3008,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.14887794852256775,0.1555524319410324,0.13190166652202606,0.18783843517303467,0.11457515507936478,0.06834762543439865,0.045438315719366074,0.04022733122110367,0.03324197605252266,0.02316085435450077,0.03089977242052555,0.00013853797281626612
Image_3009,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.15749740600585938,0.16053199768066406,0.13900834321975708,0.17337548732757568,0.11257568746805191,0.08317849785089493,0.04234053194522858,0.0428636260330677,0.02807207778096199,0.016813363879919052,0.04425577446818352,0.005692032631486654
Image_3010,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.13127143681049347,0.14405886828899384,0.1221471056342125,0.1955110728740692,0.11047030985355377,0.06460683047771454,0.04198240861296654,0.04691500961780548,0.033123381435871124,0.022110240533947945,0.017849508672952652,0.00036589917726814747
Image_3011,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.15773119032382965,0.16552916169166565,0.1400899738073349,0.20925408601760864,0.12616565823554993,0.08000856637954712,0.047027453780174255,0.0379025936126709,0.03553473949432373,0.01516610849648714,0.04519033804535866,0.00024496513651683927
Image_3012,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.13903656601905823,0.12842288613319397,0.09722734987735748,0.13856707513332367,0.06360048800706863,0.04756609722971916,0.04417150467634201,0.033979322761297226,0.028135627508163452,0.01164998672902584,0.011416646651923656,0.00018092760001309216
Image_3013,n02669723,"academic gown, academic robe, judge's robe",n09193705,alp,0.12884409725666046,0.10431068390607834,0.08284502476453781,0.08222449570894241,0.06037360057234764,0.06779052317142487,0.11432816833257675,0.08648156374692917,0.11108500510454178,0.14005088806152344,0.09684177488088608,0.009430519305169582
Image_3014,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.15342159569263458,0.16295674443244934,0.16458258032798767,0.24737292528152466,0.14587438106536865,0.07789786905050278,0.04563164710998535,0.0373864620923996,0.03226890414953232,0.012905977666378021,0.012964192777872086,0.0011722377967089415
Image_3015,n02669723,"academic gown, academic robe, judge's robe",n03544143,hourglass,0.15705786645412445,0.15659324824810028,0.12369876354932785,0.18661190569400787,0.12730355560779572,0.07387138903141022,0.07054596394300461,0.0795101597905159,0.056907568126916885,0.016776256263256073,0.020975608378648758,2.781806415441679e-06
