Image,True_WNID,True_Label,Second_Last_Top1_WNID,Second_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_1522,n02123045,"tabby, tabby cat",n03930313,"picket fence, paling",0.006600486114621162,0.012496153824031353,0.006307102739810944,0.005028366111218929,0.007843311876058578,0.009089757688343525,0.019720055162906647,0.02779051847755909,0.014679549261927605,0.013192609883844852,0.012634326703846455,0.05451258271932602
Image_1523,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.00015311937022488564,0.0004140647070016712,0.000195282424101606,0.00014157571422401816,0.00014502217527478933,0.00016021840565372258,0.000244030132307671,0.00034028690424747765,0.0004878120089415461,0.0007002312340773642,0.016314290463924408,0.09377457946538925
Image_1524,n02123045,"tabby, tabby cat",n03404251,fur coat,0.00012079847510904074,0.00024068684433586895,0.00013475760351866484,9.172996215056628e-05,0.00014915328938513994,0.0005384937394410372,0.0003476412675809115,0.00031858845613896847,0.00028849157388322055,0.00034666198189370334,0.0023835236206650734,0.07997358590364456
Image_1525,n02123045,"tabby, tabby cat",n02124075,Egyptian cat,6.584486982319504e-07,8.507843176630558e-07,5.134328944222943e-07,8.889890068530804e-07,8.544482739125669e-07,2.0378731733217137e-06,5.600368240266107e-06,2.707374278543284e-06,1.5701872371209902e-06,2.1398641365522053e-06,0.0002386760024819523,0.15890340507030487
Image_1526,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.00016004813369363546,0.00039710639975965023,0.0002025699068326503,0.00015303719555959105,0.00020183638844173402,0.0002981811703648418,0.0004121488018427044,0.0003840175922960043,0.00047337377327494323,0.000723677861969918,0.026716692373156548,0.3236946761608124
Image_1527,n02123045,"tabby, tabby cat",n02124075,Egyptian cat,6.200131679179322e-07,8.835500011628028e-07,4.989745434613724e-07,8.552045187570911e-07,8.867357905728568e-07,1.2211411331009003e-06,2.8044546525052283e-06,3.5707819279195974e-06,9.857252507572412e-07,1.2473910828703083e-06,0.00013431906700134277,0.2994557321071625
Image_1528,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.00016746151959523559,0.0004328056238591671,0.0002184182667406276,0.0001647081080591306,0.000219515452045016,0.00036960694706067443,0.0004621421976480633,0.0004365922650322318,0.0005496153025887907,0.0005421791574917734,0.005209445487707853,0.21549001336097717
Image_1529,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.0001424644869985059,0.00036552068195305765,0.00018168021051678807,0.00015072217502165586,0.00018163830100093037,0.00017874881450552493,0.00021715865295846015,0.0003559676406439394,0.00045841216342523694,0.0002695074654184282,0.0016649550525471568,0.07838457822799683
Image_1530,n02123045,"tabby, tabby cat",n02124075,Egyptian cat,7.243089044095541e-07,9.764438573256484e-07,5.677817398463958e-07,1.1180959518242162e-06,1.426615085620142e-06,1.8492936533220927e-06,2.8910910714330385e-06,2.8572374048962956e-06,1.3172127637517406e-06,9.633771469452768e-07,1.1661997632472776e-05,0.11687390506267548
Image_1531,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.00016400562890339643,0.00041043697274290025,0.00022812365205027163,0.00019621572573669255,0.00022680316760670394,0.0002405427658231929,0.0003184645902365446,0.0003724109847098589,0.00043510508839972317,0.0005774712772108614,0.012360172346234322,0.16683755815029144
Image_1532,n02123045,"tabby, tabby cat",n02123394,Persian cat,1.1754647175621358e-06,1.4325853499030927e-06,8.116807634905854e-07,1.3689788147530635e-06,1.0133987871085992e-06,1.4298416317615192e-06,1.3042275668340153e-06,2.654374611665844e-06,3.959253263019491e-06,3.4969252737937495e-06,8.966798486653715e-05,0.12942855060100555
Image_1533,n02123045,"tabby, tabby cat",n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.1105020121249254e-06,1.5501510688409326e-06,1.874353870334744e-06,1.2391474228934385e-06,1.1469709306766163e-06,8.168036060851591e-07,5.082674306322588e-06,2.126882236552774e-06,7.854981163291086e-07,4.955545591656119e-07,9.417594810656738e-06,0.04871298000216484
Image_1534,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.0001798889134079218,0.0004581113171298057,0.00021804615971632302,0.00016778703138697892,0.00021484639728441834,0.00023857018095441163,0.0004645234439522028,0.0005338920163922012,0.0006766048027202487,0.0006621701759286225,0.024287059903144836,0.1569308489561081
Image_1535,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.00021234917221590877,0.0005246599903330207,0.00025478919269517064,0.0002551047073211521,0.00036884163273498416,0.0003485665947664529,0.000489214260596782,0.0006606574752368033,0.0006695815245620906,0.0007489496492780745,0.08037373423576355,0.3103613555431366
Image_1536,n02123045,"tabby, tabby cat",n02124075,Egyptian cat,5.37695768798585e-07,7.802416348567931e-07,4.138074132242764e-07,7.629166134393017e-07,8.821554047244717e-07,1.7269375121031771e-06,2.912518539233133e-06,2.01727993953682e-06,6.981281899243186e-07,8.680507903591206e-07,0.000264389585936442,0.2806658148765564
Image_1537,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.00016631711332593113,0.00042922678403556347,0.00019432976841926575,0.00016031494305934757,0.00020891593885608017,0.0002917966339737177,0.00038784273783676326,0.0004298905550967902,0.0004380991158541292,0.00037059534224681556,0.009573552757501602,0.19079335033893585
Image_1538,n02123045,"tabby, tabby cat",n02124075,Egyptian cat,7.95828384525521e-07,1.1407129250073922e-06,6.801864174121874e-07,1.2833490927732782e-06,1.832640123211604e-06,4.23243545810692e-06,5.437258096208097e-06,5.874240741832182e-06,2.28515295930265e-06,1.8129313730241847e-06,6.9280547904782e-05,0.23135478794574738
Image_1539,n02123045,"tabby, tabby cat",n02123394,Persian cat,1.2338249462118256e-06,1.5319014892156702e-06,8.614936177764321e-07,1.101042812479136e-06,8.730743843443634e-07,1.399140046487446e-06,1.9980536762886913e-06,3.9757010199537035e-06,2.0742954802699387e-06,1.6439103092125151e-06,0.0002646332432050258,0.20097443461418152
Image_1540,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.00021083548199385405,0.0004790771345142275,0.0002399765799054876,0.00018624900258146226,0.0002769073471426964,0.0003858805284835398,0.00040742915007285774,0.0003942126641049981,0.0005092594656161964,0.0007429058896377683,0.0066544609144330025,0.29729318618774414
Image_1541,n02123045,"tabby, tabby cat",n02124075,Egyptian cat,5.935373224019713e-07,8.118545338220429e-07,4.5807470883119095e-07,9.499034376858617e-07,1.048944000103802e-06,1.4249692412704462e-06,2.678716100490419e-06,1.9853146113746334e-06,1.1439313993832911e-06,2.3302886802412104e-06,0.00013475862215273082,0.3649931252002716
Image_1542,n02123045,"tabby, tabby cat",n02124075,Egyptian cat,9.997302186093293e-07,1.199672283291875e-06,6.60054638501606e-07,1.4227513247533352e-06,1.7091409745262354e-06,2.378338194830576e-06,3.981050667789532e-06,6.16350462223636e-06,1.9674032500915928e-06,2.0331965515651973e-06,0.00018693947640713304,0.2689707279205322
Image_1543,n02123045,"tabby, tabby cat",n02124075,Egyptian cat,8.023610007512616e-07,1.1631608458628762e-06,6.875711733300705e-07,1.424564629814995e-06,1.717257305244857e-06,2.8465726700233063e-06,4.250010988471331e-06,5.331359261617763e-06,2.2260908281168668e-06,1.9081587652181042e-06,0.00020895332272630185,0.2563338875770569
Image_1544,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.00015754571359138936,0.0004198587266728282,0.0002066872693831101,0.00016462136409245431,0.00019712011271622032,0.00028943130746483803,0.00036948142223991454,0.0002767761761788279,0.000453803688287735,0.0005491501069627702,0.034171342849731445,0.3244285583496094
Image_1545,n02123045,"tabby, tabby cat",n01882714,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",5.058635110799514e-08,6.458270007669853e-08,8.281803332010895e-08,6.123848805827947e-08,2.3343706345713144e-07,2.1442113506964233e-07,7.614101491526526e-07,8.77475258675986e-07,1.545744908071356e-06,2.2533724859385984e-06,7.888345862738788e-06,0.1012670174241066
Image_1546,n02123045,"tabby, tabby cat",n03404251,fur coat,0.00013938448682893068,0.0002781396615318954,0.0001732946402626112,0.00010771758388727903,0.0002184812619816512,0.0006707906140945852,0.00045866609434597194,0.0006212473381310701,0.0006111263646744192,0.000392091809771955,0.002239905996248126,0.18520225584506989
Image_1547,n02123045,"tabby, tabby cat",n02124075,Egyptian cat,6.773490781597502e-07,8.911471809369687e-07,5.260893090053287e-07,8.263701261057577e-07,8.344645721081179e-07,1.9676097053888952e-06,2.5954707325581694e-06,2.5031458790181205e-06,1.4639368828284205e-06,9.703239811642561e-07,7.1722738539392594e-06,0.10079091787338257
Image_1548,n02123045,"tabby, tabby cat",n02909870,"bucket, pail",0.0030886416789144278,0.0050247893668711185,0.005626867059618235,0.0056777410209178925,0.005417624954134226,0.0026137491222471,0.002510639140382409,0.0012963151093572378,0.002784907119348645,0.004484407138079405,0.0339718833565712,0.1250726878643036
Image_1549,n02123045,"tabby, tabby cat",n02123394,Persian cat,1.1043142649214133e-06,1.393423076478939e-06,8.255056513917225e-07,1.2257822845640476e-06,8.0157917636825e-07,1.5230705230351305e-06,2.5738947897480102e-06,7.023336820566328e-06,6.042143468221184e-06,5.220188540988602e-06,0.0005463460693135858,0.1409357339143753
Image_1550,n02123045,"tabby, tabby cat",n02123045,"tabby, tabby cat",0.00015990599058568478,0.00041640514973551035,0.00020019643125124276,0.0001513579918537289,0.00018757702491711825,0.0002983106824103743,0.00034742956631816924,0.0003258360957261175,0.0006447052001021802,0.000977677176706493,0.03662095218896866,0.296771764755249
Image_1551,n02123394,Persian cat,n03404251,fur coat,0.00013111610314808786,0.00025896442821249366,0.00015433362568728626,0.00010446790838614106,0.00020274936105124652,0.0007937871851027012,0.00041693137609399855,0.00040040694875642657,0.0003889489162247628,0.00041801194311119616,0.001911355066113174,0.025046546012163162
Image_1552,n02123394,Persian cat,n02124075,Egyptian cat,4.7199858954627416e-07,6.726930905642803e-07,4.1696887365105795e-07,9.58645955506654e-07,9.493056154497026e-07,1.6779813449829817e-06,5.859276825503912e-06,4.989517947251443e-06,1.9201809209334897e-06,3.651455017461558e-06,9.845454769674689e-05,0.07240113615989685
Image_1553,n02123394,Persian cat,n02906734,broom,0.013993575237691402,0.006639797240495682,0.007656734436750412,0.008419197984039783,0.013053152710199356,0.0066408682614564896,0.01209326647222042,0.013547873124480247,0.009672693908214569,0.01784595102071762,0.019909460097551346,0.092213474214077
Image_1554,n02123394,Persian cat,n02364673,"guinea pig, Cavia cobaya",1.216522715896673e-10,2.343364113865931e-10,1.4325812758286816e-10,3.006903614988232e-10,1.016519646235281e-09,1.336508237415046e-09,2.280675648336228e-09,7.013592373539268e-09,5.091204791085602e-09,3.6967289229750122e-09,1.8339714813464525e-07,0.11773067712783813
Image_1555,n02123394,Persian cat,n02124075,Egyptian cat,4.3141659489265294e-07,6.043871394467715e-07,3.564360611107986e-07,8.03449154318514e-07,1.005600438475085e-06,3.2725968139857287e-06,6.019023203407414e-06,4.0738555071584415e-06,1.4963610510676517e-06,1.42607927955396e-06,2.2846335923532024e-05,0.005984262563288212
Image_1556,n02123394,Persian cat,n02124075,Egyptian cat,4.5325776909521664e-07,6.06370861078176e-07,3.327625961446756e-07,6.550117745973694e-07,8.260429922302137e-07,1.2662144399655517e-06,3.1747520097269444e-06,3.0011699436727213e-06,7.528190053562867e-07,1.735521777845861e-06,4.968756184098311e-05,0.1228092685341835
Image_1557,n02123394,Persian cat,n02123045,"tabby, tabby cat",0.0001535282062832266,0.00041069378494285047,0.0001900399220176041,0.00015911695663817227,0.0001572214678162709,0.00016524855163879693,0.00024780340027064085,0.00018896241090260446,0.0002474084321875125,0.0001691763027338311,0.0029137975070625544,0.16159385442733765
Image_1558,n02123394,Persian cat,n02123394,Persian cat,1.0847242037925753e-06,1.3515896171156783e-06,7.5457774073584e-07,9.773125384526793e-07,7.539701414316369e-07,1.3017621540711843e-06,2.0157497147010872e-06,6.539764399349224e-06,4.694668405136326e-06,5.693425009667408e-06,0.00015266372065525502,0.2381761372089386
Image_1559,n02123394,Persian cat,n02124075,Egyptian cat,6.228653433026921e-07,9.379685934618465e-07,4.98030090057e-07,9.937539289239794e-07,9.990878879762022e-07,1.6834337657201104e-06,2.3767709080857458e-06,2.2144745344121475e-06,1.319741272709507e-06,2.0467807644308778e-06,4.865642040385865e-05,0.10262689739465714
Image_1560,n02123394,Persian cat,n02124075,Egyptian cat,5.524012749447138e-07,7.905420034148847e-07,4.785910618920752e-07,8.34482477785059e-07,8.685856300871819e-07,1.8880064089898951e-06,3.122533598798327e-06,1.5230626786433277e-06,6.385984079315676e-07,6.868943387416948e-07,1.9993971363874152e-05,0.07052525877952576
Image_1561,n02123394,Persian cat,n03404251,fur coat,0.00012398467515595257,0.00023472179600503296,0.00014339014887809753,8.689943206263706e-05,0.00015310902381315827,0.0004485896206460893,0.00019071759015787393,0.00024695839965716004,0.00030430915649048984,0.000415007583796978,0.0018861177377402782,0.036722272634506226
Image_1562,n02123394,Persian cat,n02123394,Persian cat,1.2987119362151134e-06,1.5580683339067036e-06,9.490938168710272e-07,1.261177771993971e-06,8.85140138962015e-07,1.5121013348107226e-06,2.585586798886652e-06,4.146366791246692e-06,3.923711119568907e-06,5.688188139174599e-06,0.0005606171325780451,0.23730219900608063
Image_1563,n02123394,Persian cat,n02909870,"bucket, pail",0.003258173353970051,0.005077146925032139,0.0055685630068182945,0.004933755379170179,0.005042061675339937,0.003086336189880967,0.0026939096860587597,0.0014768808614462614,0.002406007843092084,0.0031475238502025604,0.027727600187063217,0.1774725615978241
Image_1564,n02123394,Persian cat,n02124075,Egyptian cat,6.537977697007591e-07,8.962285846791929e-07,4.889269575869548e-07,1.0206575780102867e-06,1.0034850674855988e-06,1.3682188182428945e-06,4.043924491270445e-06,2.7248411242908332e-06,1.467923311793129e-06,1.4905076568538789e-06,1.387117117701564e-05,0.028132513165473938
Image_1565,n02123394,Persian cat,n02124075,Egyptian cat,4.183125952295086e-07,5.658295663124591e-07,2.9279752311595075e-07,5.86942917379929e-07,5.846234785167326e-07,1.6571268588450039e-06,4.239206191414269e-06,3.4566592148621567e-06,1.3459688261718838e-06,2.210829961768468e-06,7.498183549614623e-05,0.17618978023529053
Image_1566,n02123394,Persian cat,n03404251,fur coat,0.00012275527114979923,0.00025519717019051313,0.00015993326087482274,0.00010680970444809645,0.00019052343850489706,0.0005209484370425344,0.00036920755519531667,0.0003456221893429756,0.00042552969534881413,0.00039508260670118034,0.0015895083779469132,0.16009125113487244
Image_1567,n02123394,Persian cat,n02123394,Persian cat,1.1077090675826184e-06,1.2901178934043855e-06,7.768481395942217e-07,9.226280326402048e-07,6.975574251555372e-07,1.2098416846129112e-06,1.9376666386961006e-06,3.5726550322578987e-06,3.04447598864499e-06,3.0236678867368028e-06,9.582271741237491e-05,0.13158324360847473
Image_1568,n02123394,Persian cat,n02909870,"bucket, pail",0.0030639648903161287,0.005089582409709692,0.005804024171084166,0.005671672988682985,0.00465017044916749,0.002798925619572401,0.002310293959453702,0.0017306978115811944,0.0029412275180220604,0.0015546520007774234,0.016471736133098602,0.05995963513851166
Image_1569,n02123394,Persian cat,n02124075,Egyptian cat,4.2312137793487636e-07,6.080413186282385e-07,3.3259715337408124e-07,7.488410460609884e-07,8.700885132384428e-07,1.6619725329292123e-06,2.9784132493659854e-06,2.1787088826386025e-06,6.055171866137243e-07,7.562682071693416e-07,6.160938210086897e-05,0.21114981174468994
Image_1570,n02123394,Persian cat,n02124075,Egyptian cat,4.87639681523433e-07,6.923921205270744e-07,3.9761934544912947e-07,8.150963139996747e-07,1.029497639137844e-06,2.3722309379081707e-06,6.359119652188383e-06,4.463134700927185e-06,2.0887339360342594e-06,4.813125997316092e-06,4.002111018053256e-05,0.03487930819392204
Image_1571,n02123394,Persian cat,n02124075,Egyptian cat,4.92355241021869e-07,6.437045954044152e-07,4.276737968211819e-07,7.991674806362425e-07,1.3289492244439316e-06,1.957120502993348e-06,4.0121453821484465e-06,2.476846702847979e-06,1.1167956017743563e-06,2.0887441678496543e-06,0.0002735123853199184,0.43917375802993774
Image_1572,n02123394,Persian cat,n02124075,Egyptian cat,6.273299391068576e-07,8.511607347827521e-07,4.4019793676852714e-07,7.400188906103722e-07,8.508479254487611e-07,1.335559090875904e-06,3.0264250199252274e-06,2.166873400710756e-06,1.3271380794321885e-06,3.2898742574616335e-06,3.6671317502623424e-05,0.1923123300075531
Image_1573,n02123394,Persian cat,n02124075,Egyptian cat,4.4988874492446485e-07,6.699471555293712e-07,3.622520239332516e-07,7.753590125503251e-07,9.626459132050513e-07,1.3270355339045636e-06,2.637546003825264e-06,1.935361979121808e-06,7.244500466185855e-07,7.873016443227243e-07,6.842366929049604e-06,0.14785586297512054
Image_1574,n02123394,Persian cat,n02124075,Egyptian cat,5.72355133954261e-07,8.47029582473624e-07,4.041351360228873e-07,6.935673013686028e-07,5.553363848775916e-07,1.4477220702246996e-06,2.1768548776890384e-06,1.6800470348243834e-06,1.1521013902893174e-06,1.741907226460171e-06,3.012219167430885e-05,0.08654409646987915
Image_1575,n02123394,Persian cat,n02124075,Egyptian cat,6.110099661782442e-07,8.754699365454144e-07,5.246840828476707e-07,1.2397647424222669e-06,1.6640742614981718e-06,2.568914624134777e-06,6.383557320077671e-06,3.0126891488180263e-06,1.300415874538885e-06,1.2562177289510146e-06,2.398652031843085e-05,0.014924964867532253
Image_1576,n02123394,Persian cat,n01774750,tarantula,3.6568299037753604e-06,5.901250915485434e-06,6.174185728013981e-06,6.046479938959237e-06,1.0560761438682675e-05,1.1099248695245478e-05,3.084365380345844e-05,2.7630421755020507e-05,1.68979458976537e-05,1.7605874745640904e-05,7.242896390380338e-05,0.038946352899074554
Image_1577,n02123394,Persian cat,n02124075,Egyptian cat,5.421195510280086e-07,7.797636953910114e-07,4.726138342903141e-07,9.745637044034083e-07,1.0161681984754978e-06,1.6632769757052301e-06,2.073498990284861e-06,1.518774524811306e-06,7.417168035317445e-07,1.1767184560085298e-06,3.0784576665610075e-05,0.12233629077672958
Image_1578,n02123394,Persian cat,n02123394,Persian cat,1.1248010878261994e-06,1.466664684812713e-06,8.082818681032222e-07,1.2325209581831587e-06,8.844203875923995e-07,1.4995897572589456e-06,2.8037325137120206e-06,6.224594017112395e-06,4.7135445129242726e-06,3.293475174359628e-06,8.109421469271183e-05,0.09113450348377228
Image_1579,n02123394,Persian cat,n02123045,"tabby, tabby cat",0.00021126856154296547,0.00047871089191175997,0.00023793173022568226,0.00020462127577047795,0.00022876239381730556,0.00028461325564421713,0.00028724269941449165,0.00033816578797996044,0.0004929304705001414,0.00048082086141221225,0.008552070707082748,0.07831402868032455
Image_1580,n02123394,Persian cat,n02124075,Egyptian cat,8.287235573334328e-07,1.066896857082611e-06,6.247764190447924e-07,1.3027706700086128e-06,1.7490680193077424e-06,3.485823299342883e-06,6.8740173446713015e-06,5.731641522288555e-06,2.0331049199739937e-06,1.9852170680678682e-06,5.292449350235984e-05,0.0543937087059021
Image_1581,n02123394,Persian cat,n02113799,standard poodle,4.4748514227421765e-08,1.9296111375410874e-08,6.665211049750042e-09,9.521420984981432e-09,1.5149149490412128e-08,1.3218763861289062e-08,4.106489726041218e-08,8.828536834926126e-08,5.994828597977175e-07,8.320776601067337e-07,3.4235774364788085e-05,0.19802197813987732
Image_1582,n02123394,Persian cat,n02124075,Egyptian cat,6.115242285886779e-07,7.913814101812022e-07,5.253994572740339e-07,1.0968227570629097e-06,1.6151209365489194e-06,3.044812956431997e-06,7.834442840248812e-06,4.751079814013792e-06,1.6369010609196266e-06,1.7949803350347793e-06,0.000186729128472507,0.15705381333827972
Image_1583,n02123394,Persian cat,n02124075,Egyptian cat,5.668454718943394e-07,8.154942747751193e-07,5.34784419414791e-07,1.2461282494768966e-06,1.5322937088058097e-06,2.1807045413879678e-06,4.5558836063719355e-06,3.82476719096303e-06,1.8029468265012838e-06,2.1238552108115982e-06,2.094905539706815e-05,0.009385802783071995
Image_1584,n02123394,Persian cat,n03404251,fur coat,0.00010433640272822231,0.00020312314154580235,0.00011986479512415826,8.062910637818277e-05,0.00013855056022293866,0.0007479774067178369,0.00048475712537765503,0.00047829002141952515,0.0003676294581964612,0.000496053951792419,0.0029092798940837383,0.0739966332912445
Image_1585,n02123394,Persian cat,n02123394,Persian cat,1.1497795640025288e-06,1.5495371599172358e-06,1.003739839688933e-06,1.4009848428031546e-06,1.4910931440681452e-06,2.1580522115982603e-06,2.586768687251606e-06,6.36637696516118e-06,5.389217221818399e-06,5.802742180094356e-06,7.022117642918602e-05,0.20514120161533356
Image_1586,n02123394,Persian cat,n02123045,"tabby, tabby cat",0.00016614425112493336,0.00043109478428959846,0.00019757771224249154,0.00016432610573247075,0.0001648349716560915,0.00018191283743362874,0.0002473747299518436,0.00041364433127455413,0.000489569385536015,0.0006104473723098636,0.005721125286072493,0.10469233244657516
Image_1587,n02123394,Persian cat,n09193705,alp,0.1625126451253891,0.13118021190166473,0.09538494795560837,0.09591064602136612,0.07890700548887253,0.07579447329044342,0.09645960479974747,0.10580392926931381,0.13327693939208984,0.14749759435653687,0.11670837551355362,0.05781235173344612
Image_1588,n02123394,Persian cat,n07875152,potpie,7.160269160522148e-05,0.00017183252202812582,0.00011148678458994254,9.261391096515581e-05,0.00021748276776634157,9.871042129816487e-05,0.00011678423470584676,0.000119438671390526,0.00015444509335793555,0.00044081039959564805,0.0005329128471203148,0.08633708953857422
Image_1589,n02123394,Persian cat,n02124075,Egyptian cat,5.464476657834894e-07,8.129313187055232e-07,4.0129401668309583e-07,7.731204050287488e-07,7.647207667105249e-07,1.44423268011451e-06,2.7744638373405905e-06,1.4789111446589231e-06,5.536219873647497e-07,5.781857908004895e-07,1.5452054867637344e-05,0.09512751549482346
Image_1590,n02123394,Persian cat,n03404251,fur coat,0.00011994529631920159,0.00022259412799030542,0.00013312989904079586,9.144876094069332e-05,0.0001501986407674849,0.0005245681386440992,0.0005649502272717655,0.0006484661134891212,0.0006543286726810038,0.0007304093451239169,0.0020708010997623205,0.13315343856811523
Image_1591,n02123394,Persian cat,n04540053,volleyball,0.00017108627071138471,2.243901508336421e-05,4.874044316238724e-05,5.673676423612051e-05,4.718648415291682e-05,4.567687210510485e-05,6.78278156556189e-05,6.518146983580664e-05,3.4512086131144315e-05,3.372801438672468e-05,0.00020213311654515564,0.09809355437755585
Image_1592,n02123394,Persian cat,n02124075,Egyptian cat,5.141831707078381e-07,7.460158713001874e-07,4.786802492162678e-07,1.067545326804975e-06,1.1252894864810514e-06,1.9778533442149637e-06,3.2123932669492206e-06,3.48710432263033e-06,1.322902562606032e-06,1.6182400486286497e-06,1.8196995370090008e-05,0.1786663830280304
Image_1593,n02123394,Persian cat,n03201208,"dining table, board",1.0370736163167749e-05,4.8275011067744344e-05,3.9790436858311296e-05,8.87015849002637e-05,7.695324893575162e-05,0.00021343518164940178,0.00028491203556768596,0.0007921546930447221,0.0019291116623207927,0.004045394714921713,0.008810549043118954,0.1198091208934784
Image_1594,n02123394,Persian cat,n02124075,Egyptian cat,5.795987476631126e-07,7.777663313390804e-07,4.6839315359648026e-07,7.730509423709009e-07,9.717755347082857e-07,1.548667682982341e-06,3.1341685371444328e-06,2.2797603378421627e-06,8.357274055015296e-07,6.27022700427915e-07,6.097639015933964e-06,0.1231779083609581
Image_1595,n02123394,Persian cat,n02123394,Persian cat,1.0665568197509856e-06,1.3768479902864783e-06,7.360725362559606e-07,8.479387929583027e-07,7.601920515298843e-07,8.582925943301234e-07,9.68353219832352e-07,2.7365010737412376e-06,2.593992576294113e-06,2.0088859855604824e-06,0.00013443622447084635,0.14801469445228577
Image_1596,n02123394,Persian cat,n02124075,Egyptian cat,7.353136766141688e-07,1.0584170695437933e-06,5.656131065734371e-07,1.0279936759616248e-06,1.2200807759654708e-06,2.524579485907452e-06,4.48680657427758e-06,4.353236818133155e-06,1.6928663626458729e-06,1.021370849230152e-06,2.791226506815292e-05,0.09970435500144958
Image_1597,n02123394,Persian cat,n02123045,"tabby, tabby cat",0.0001367084332741797,0.0003719232918228954,0.00018478832498658448,0.0001473438023822382,0.00014648059732280672,0.00021390077017713338,0.0003363041905686259,0.0005805305554531515,0.0005299861077219248,0.0004684186715167016,0.0040273782797157764,0.05040578544139862
Image_1598,n02123394,Persian cat,n02123394,Persian cat,1.056681981026486e-06,1.4001016097608954e-06,8.038509804464411e-07,9.810319170355797e-07,7.225921763165388e-07,1.0858950645342702e-06,2.1314772311598063e-06,4.23472329202923e-06,3.9693809412710834e-06,3.5779278277914273e-06,0.0002612267271615565,0.11477044224739075
Image_1599,n02123394,Persian cat,n02123045,"tabby, tabby cat",0.00015398742107208818,0.00040297480882145464,0.00021655394812114537,0.0001668665063334629,0.00019944450468756258,0.00020232569659128785,0.0002349094720557332,0.00029360674670897424,0.00048601508024148643,0.0006377882673405111,0.009815681725740433,0.046137485653162
Image_1600,n02123394,Persian cat,n02124075,Egyptian cat,5.618833256448852e-07,8.164349196704279e-07,4.571863314595248e-07,8.374231015295663e-07,9.755327710081474e-07,1.3361626542973681e-06,2.760449206107296e-06,1.4100692169449758e-06,7.722850341451704e-07,1.5437329921041965e-06,0.00010214183566858992,0.059114083647727966
Image_1601,n02124075,Egyptian cat,n02123045,"tabby, tabby cat",0.0001697507977951318,0.000444214470917359,0.00022054875444155186,0.0001650438061915338,0.00020443121320568025,0.0002753821900114417,0.0003577932948246598,0.0003193306620232761,0.0005533890216611326,0.000756370835006237,0.028475431725382805,0.29331016540527344
Image_1602,n02124075,Egyptian cat,n02124075,Egyptian cat,6.725921366523835e-07,9.290888556279242e-07,5.494135848493897e-07,1.0142153996639536e-06,1.5636712760169758e-06,2.370339188928483e-06,4.3183508751099e-06,3.2349282719223993e-06,9.075365028365923e-07,1.6171923107322073e-06,4.412440466694534e-05,0.16650345921516418
Image_1603,n02124075,Egyptian cat,n02123045,"tabby, tabby cat",0.00015788082964718342,0.0004357205762062222,0.00020792435680050403,0.00016819831216707826,0.0001941426598932594,0.00021888373885303736,0.00035321322502568364,0.0005103458533994853,0.0005562371225096285,0.0005539949634112418,0.008267239667475224,0.11612365394830704
Image_1604,n02124075,Egyptian cat,n02124075,Egyptian cat,5.392278694671404e-07,7.262323720169661e-07,3.682449971620372e-07,7.295591899492138e-07,1.0818509963428369e-06,2.6064958547067363e-06,4.340688064985443e-06,2.7026903808291536e-06,1.3076452205496025e-06,2.456818037899211e-06,0.00016255474474746734,0.24500009417533875
Image_1605,n02124075,Egyptian cat,n02123045,"tabby, tabby cat",0.00016355037223547697,0.00043791107600554824,0.00020476200734265149,0.00015421351417899132,0.0001850335393100977,0.00022603635443374515,0.0004382318875286728,0.0003860697033815086,0.0006980187608860433,0.0008436829666607082,0.017065590247511864,0.2564508616924286
Image_1606,n02124075,Egyptian cat,n02124075,Egyptian cat,5.107308425067458e-07,6.542025516864669e-07,4.036565997012076e-07,8.123988095576351e-07,8.596343832323328e-07,1.634892896618112e-06,3.6092881146032596e-06,2.7459934699436417e-06,1.4347783690027427e-06,3.00826400234655e-06,0.0001048529302352108,0.30026260018348694
Image_1607,n02124075,Egyptian cat,n02124075,Egyptian cat,5.795928927909699e-07,7.488901019314653e-07,4.2828446567000356e-07,8.258101615865598e-07,7.315387051676225e-07,1.363654973829398e-06,3.139381760774995e-06,2.4062912871158915e-06,1.239421635546023e-06,2.3165068796515698e-06,0.0001060992872226052,0.2795007824897766
Image_1608,n02124075,Egyptian cat,n02909870,"bucket, pail",0.0030306295957416296,0.00487951934337616,0.005175967700779438,0.005276763811707497,0.006086362991482019,0.002353559248149395,0.0026060508098453283,0.001479835482314229,0.0030015918891876936,0.002878156490623951,0.0348934605717659,0.13511838018894196
