Image,True_WNID,True_Label,Random_WNID,Random_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_2562,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04133789,sandal,0.00045660330215469003,0.0013873602729290724,5.7688021115609445e-06,0.029310692101716995,0.0051568616181612015,0.007890546694397926,0.0002475309302099049,0.0017677649157121778,0.06306175887584686,1.4328892916637415e-07,4.2918240576034217e-13,1.474667610246172e-12
Image_2563,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02481823,"chimpanzee, chimp, Pan troglodytes",0.00027180544566363096,0.0005423855036497116,0.00014723643835168332,0.00027263601077720523,0.0008689071983098984,0.0017081276746466756,0.00108994054608047,0.00016044774383772165,0.011934442445635796,8.829318858261104e-07,1.666035487346562e-08,2.848143942912884e-09
Image_2564,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n03814639,neck brace,7.408441160805523e-05,0.0005559221026487648,0.0006449103238992393,0.0006008201744407415,0.007093626540154219,0.0027845348231494427,7.885215018177405e-05,0.001495981588959694,0.0005875208298675716,0.00023506929574068636,1.2013103400931868e-07,2.959308176286868e-07
Image_2565,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02999410,chain,3.089389338128967e-06,2.236254840681795e-05,0.0006309518939815462,3.53521500073839e-05,0.0007832952542230487,0.000711664732079953,0.00043907936196774244,0.042382873594760895,0.00029717758297920227,0.0005219425074756145,3.713387570769555e-07,0.04290767386555672
Image_2566,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02074367,"dugong, Dugong dugon",1.6527625120943412e-05,0.0014637234853580594,5.225539280218072e-05,0.0005081671406514943,0.0014036257052794099,0.002271367935463786,4.950449874741025e-05,0.0008617441053502262,0.0019949222914874554,2.5781271233427105e-06,5.697396443515856e-10,1.6210083275680631e-09
Image_2567,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n06596364,comic book,0.0015459524001926184,4.614921999746002e-05,0.000593742763157934,2.473979657224845e-05,0.002072157571092248,0.07631605863571167,0.005387881305068731,0.006180909927934408,0.0013987013371661305,1.317201713391114e-05,4.2296142283015925e-11,2.4271217495671835e-14
Image_2568,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02669723,"academic gown, academic robe, judge's robe",0.0008279577596113086,0.015181922353804111,3.5454286262393e-05,0.0015945103950798512,4.7014716983539984e-05,0.00500619038939476,0.0013561752857640386,0.0021251379512250423,0.00015497836284339428,3.551442659954773e-07,6.48676541459281e-06,4.5334854092971e-08
Image_2569,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n01770393,scorpion,0.005498199257999659,8.294190593005624e-06,0.000450827123131603,9.034694085130468e-05,0.008165735751390457,8.30314529594034e-05,0.0020465319976210594,0.0002467516460455954,0.1941787600517273,5.436264927993761e-06,5.4925945736084e-11,1.7324751008795936e-11
Image_2570,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n03355925,"flagpole, flagstaff",7.94169773143949e-06,5.164027697901474e-06,0.0010670075425878167,0.00015217858890537173,0.00021807427401654422,0.000280076201306656,3.7145095120649785e-05,0.009584134444594383,0.00013609819870907813,0.0005614027613773942,4.733601954853839e-08,0.0006331667536869645
Image_2571,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n03599486,"jinrikisha, ricksha, rickshaw",0.05443786829710007,0.00018949309014715254,0.004664208739995956,0.002611517207697034,0.01075633056461811,0.0011807874543592334,0.004610254429280758,0.14352913200855255,5.009204414818669e-06,1.7692006792913162e-07,2.1324872978567555e-09,1.9331465317407037e-09
Image_2572,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02226429,"grasshopper, hopper",0.00020639316062442958,0.006660759449005127,2.6427635020809248e-05,9.00678332982352e-06,0.0012042340822517872,0.001359110581688583,0.0003069443628191948,3.0197392334230244e-05,0.006925000809133053,1.7677468349575065e-05,2.2182149450600264e-09,1.553850971502957e-11
Image_2573,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n01855672,goose,7.994163024704903e-05,4.8484613216714934e-05,0.0007772924727760255,0.002567644463852048,0.008265355601906776,2.603927168820519e-05,0.000328971043927595,0.002559660468250513,0.0034471258986741304,1.2203293408674654e-05,4.874987169500855e-08,3.780062485247981e-09
Image_2574,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n09428293,"seashore, coast, seacoast, sea-coast",0.0008000961388461292,0.0016142309177666903,0.0001272868539672345,0.0011209044605493546,0.0021024474408477545,0.00015021707804407924,0.0002392371097812429,0.003650277154520154,7.24975616321899e-05,3.237327291572001e-06,3.9946212382346857e-07,1.0487177348750265e-08
Image_2575,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04074963,"remote control, remote",5.478548337123357e-05,0.00021054780518170446,5.0414811994414777e-05,0.0004946111585013568,0.0008007179130800068,0.0005738473846577108,0.0029403571970760822,0.00010737782577052712,0.0001112643294618465,2.07364973903168e-06,3.6983744955421116e-09,5.715371752257337e-12
Image_2576,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n01768244,trilobite,4.0516399167245254e-05,1.6324949683621526e-05,6.139769539004192e-05,8.609142241766676e-05,1.9215669453842565e-05,0.0001840036129578948,0.004086096305400133,0.00022694813378620893,1.3432689229375683e-05,3.23365384247154e-05,4.845284706789244e-07,3.086620097292325e-07
Image_2577,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02231487,"walking stick, walkingstick, stick insect",1.0002259841712657e-05,0.004782678093761206,0.0032465001568198204,0.0002402097306912765,0.0006550643593072891,0.00033500674180686474,0.0008500272524543107,0.0004063410160597414,0.004974336829036474,6.603995643672533e-06,2.770861406986569e-08,5.171983286089699e-09
Image_2578,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04597913,wooden spoon,2.9158629786252277e-06,0.0011392926098778844,1.9062192222918384e-05,0.00011660341988317668,0.0009102265466935933,3.338884926051833e-05,0.00018304710101801902,0.001515559502877295,0.00026738285669125617,1.715414725822484e-07,1.2412952798968035e-07,7.572681148815263e-09
Image_2579,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n01882714,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",0.01393354032188654,0.0018415760714560747,0.0006759060779586434,8.730564331926871e-06,2.5477571398369037e-05,5.826869710290339e-06,0.007395915221422911,0.0026933811604976654,0.0003162187058478594,1.4364891285367776e-06,6.907693306246188e-10,1.2045655921610887e-06
Image_2580,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02823428,beer bottle,0.00016354153922293335,0.0004754288529511541,2.2438176529249176e-05,0.00010179702803725377,0.0020224519539624453,0.0017409696010872722,6.60292207612656e-05,0.0003333616768941283,0.002594332443550229,1.948186962863474e-07,8.264361639476192e-08,3.1651162246681963e-10
Image_2581,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n01698640,"American alligator, Alligator mississipiensis",9.266087727155536e-05,0.0008041210239753127,0.0001898819173220545,0.0007077521877363324,0.07601629197597504,0.002723720157518983,4.8546029574936256e-05,0.0003404119343031198,4.398168312036432e-05,1.8845094018615782e-05,1.144499393035403e-07,4.216815341351321e-07
Image_2582,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n07920052,espresso,0.0004438497999217361,8.952612552093342e-05,0.00018022468429990113,8.305575647682417e-06,0.007516858167946339,0.0074183582328259945,0.0002531757636461407,0.006237840745598078,0.00010467588435858488,3.6743742384715006e-05,0.00037092898855917156,2.4792701225351266e-10
Image_2583,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04487081,"trolleybus, trolley coach, trackless trolley",1.9820558009087108e-05,0.00019024242646992207,7.860220648581162e-05,0.0006184214144013822,0.00503346836194396,0.0002660280151758343,0.0006585278315469623,0.0003087347431574017,0.003026948543265462,0.0006319509702734649,1.6606922000755864e-12,8.370089740680357e-17
Image_2584,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04596742,wok,0.0001975966151803732,0.006333501543849707,0.0007475540624000132,2.0828991182497703e-05,0.00015478854766115546,0.004785442724823952,0.00029766111401841044,2.5476289010839537e-05,8.314101432915777e-05,2.049084287136793e-05,2.2220694972929778e-06,1.3652228858518356e-07
Image_2585,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04366367,suspension bridge,1.1200483641005121e-05,2.499354195606429e-05,0.0002496816450729966,0.02844170294702053,0.0026554123032838106,0.0015983625780791044,0.00021872700017411262,0.0005505519802682102,0.013935767114162445,3.5918319554184563e-06,9.015669100165269e-09,3.805356203756549e-12
Image_2586,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02085620,Chihuahua,0.0033385015558451414,0.02036818489432335,0.0021944439504295588,0.00010161833051824942,4.5302633225219324e-05,0.010469608008861542,0.000418580777477473,0.001309561892412603,0.0036563517060130835,0.00011504259600769728,1.7186592231155373e-05,4.2132442104048096e-06
Image_2587,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04118538,rugby ball,0.0005217364523559809,8.601979061495513e-06,0.08222741633653641,0.0012468320783227682,0.0015976582653820515,0.015619421377778053,8.204436744563282e-05,0.029234105721116066,0.07514820247888565,0.5902002453804016,2.692718044272624e-05,1.8767124743135355e-08
Image_2588,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n03992509,potter's wheel,0.00896749459207058,0.0006442610756494105,0.000217245367821306,6.325608410406858e-06,0.027671437710523605,0.0021599438041448593,0.00030602802871726453,0.0008598053245805204,0.00016875218716450036,7.092129089869559e-05,5.4735563026042655e-05,1.619646354811266e-05
Image_2589,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04417672,"thatch, thatched roof",0.0002547064796090126,0.0009556027362123132,0.01155842188745737,0.002293582074344158,0.0003970157995354384,0.0007987480494193733,0.008905820548534393,0.0016242214478552341,0.0005271910922601819,4.912702024739701e-06,2.4750447664700914e-06,1.1350902013873565e-06
Image_2590,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04398044,teapot,0.002706516534090042,0.010432998649775982,3.5464323445921764e-05,0.00031218890217132866,0.00026205801987089217,0.001394066959619522,0.00030280009377747774,1.2988299204153009e-05,0.00019284032168798149,0.00020064397540409118,1.2256577974767424e-07,1.1150207146481961e-10
Image_2591,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02793495,barn,0.0001739730651024729,3.477225618553348e-05,0.0018679649801924825,0.0014019121881574392,0.0005042203702032566,0.0068839737214148045,0.011550418101251125,0.00048040272668004036,0.0002567190385889262,0.0016383212059736252,0.00026293323026038706,1.5592613635817543e-05
Image_2592,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n07871810,"meat loaf, meatloaf",0.00010314057726645842,0.0055054412223398685,0.016642343252897263,0.00034038940793834627,0.01668385975062847,0.00016109694843180478,8.420641825068742e-05,0.00027456271345727146,0.007912046276032925,0.00023310809046961367,5.363129821489565e-05,8.245837790354926e-08
Image_2593,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02892201,"brass, memorial tablet, plaque",0.00040862031164579093,4.330477531766519e-05,0.000583853863645345,0.00822161789983511,0.002763502299785614,0.00027414713986217976,0.0012513251276686788,9.51831680140458e-05,0.0007848574314266443,1.684884125552344e-07,3.2747524310317022e-12,2.1195974595172688e-14
Image_2594,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04311004,steel arch bridge,0.010859429836273193,3.0205155781004578e-05,0.00017834581376519054,0.012948439456522465,0.029519766569137573,0.006391461007297039,0.0027781063690781593,0.00897940993309021,6.80858465784695e-06,2.07656867132755e-05,4.950725269736722e-07,7.657133949123818e-08
Image_2595,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n01855672,goose,0.00011048477608710527,0.0010430015390738845,0.060353025794029236,0.00012825241719838232,0.004510513972491026,0.0005854723276570439,0.0004633876378647983,0.00029026350239291787,0.00014586227189283818,1.3145147477189312e-06,5.854103619640227e-06,1.1349081432854291e-05
Image_2596,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04532106,vestment,8.473192792735063e-06,0.001353308791294694,8.357242768397555e-05,0.00026828530826605856,4.5011598558630794e-05,0.0019111796282231808,0.0005765304667875171,3.5429020499577746e-05,0.00016031815903261304,1.4051814105187077e-05,2.4949036742327735e-05,4.1668141159689753e-11
Image_2597,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n04275548,"spider web, spider's web",0.0066988663747906685,0.00026210772921331227,1.3674291949428152e-05,2.7430041882325895e-05,2.2901946067577228e-05,5.3110255976207554e-05,1.4936916159058455e-05,0.002023510169237852,0.00019572273595258594,0.0010688691399991512,1.1024365420553295e-08,2.621345140951803e-09
Image_2598,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02837789,"bikini, two-piece",1.885370807030995e-06,0.0019154524197801948,1.4785930943617132e-05,0.0002499490510672331,9.974777640309185e-05,6.128320819698274e-05,0.00100924470461905,0.0014892624458298087,0.0003430140786804259,4.094886207894888e-06,1.2629412822207087e-06,1.6095544197014533e-05
Image_2599,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n02730930,apron,0.002117027761414647,0.0004294702084735036,0.00011311830166960135,0.0026089330203831196,0.006964948493987322,3.6467656173044816e-05,0.0003818343684542924,0.0004903709050267935,3.2343266411771765e-06,6.0258953453740105e-06,7.659958214389917e-07,2.852602563052642e-07
Image_2600,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",n03393912,freight car,1.2268662885617232e-06,0.003580226330086589,0.004054829012602568,0.00012444790627341717,0.002399259014055133,0.00010752511298051104,0.001462506246753037,0.0007423765491694212,0.01180649921298027,1.1061035365855787e-05,1.2957543482627898e-08,7.517264588585704e-11
Image_2601,n02423022,gazelle,n09428293,"seashore, coast, seacoast, sea-coast",0.00018511108646634966,0.00039214431308209896,0.00315888412296772,0.0022358912974596024,2.5813626052695327e-05,0.03216632083058357,0.05697162449359894,0.011375821195542812,9.72210691543296e-05,0.0015177264576777816,2.604419364615751e-07,5.584236483055678e-14
Image_2602,n02423022,gazelle,n02963159,cardigan,0.0001691409997874871,5.5897424317663535e-05,3.656034095911309e-05,2.7448797482065856e-05,0.027355806902050972,0.0006953557603992522,0.0020120209082961082,0.010388812981545925,0.005698844790458679,3.3447020086896373e-06,1.1339538730226195e-07,4.37238618644642e-08
Image_2603,n02423022,gazelle,n09246464,"cliff, drop, drop-off",0.0072234333492815495,0.00024652748834341764,5.6815235438989475e-05,1.8469278074917383e-05,0.031030377373099327,0.004091760143637657,0.006183757912367582,0.005215777549892664,0.0012649324489757419,0.0001144241978181526,2.0521841170850763e-10,1.4109559874631028e-11
Image_2604,n02423022,gazelle,n02906734,broom,2.4221033527282998e-05,0.00019249880278948694,0.0017283115303143859,0.0007193026831373572,0.0007696800166741014,0.00010749704961199313,0.0038199566770344973,5.606799459201284e-05,0.0018062469316646457,0.00036274551530368626,0.000250957440584898,3.101430667840077e-09
Image_2605,n02423022,gazelle,n02504458,"African elephant, Loxodonta africana",9.427258191863075e-05,3.372500214027241e-05,4.82185605505947e-05,8.172255547833629e-06,0.0007759768050163984,0.00042911586933769286,0.011237967759370804,0.001966370502486825,0.00021144039055798203,0.004648099187761545,5.886809231014922e-05,1.39755158556909e-07
Image_2606,n02423022,gazelle,n02841315,"binoculars, field glasses, opera glasses",0.0037768615875393152,0.0001074906176654622,0.00011363097291905433,4.746891590912128e-06,4.8193764087045565e-05,0.0010937893530353904,9.9994293123018e-05,0.00017558994295541197,0.0010978014906868339,0.001971181947737932,1.2269452120960977e-10,1.136386679201351e-10
Image_2607,n02423022,gazelle,n04118538,rugby ball,0.001057627727277577,0.0015226297546178102,0.14433173835277557,0.017330221831798553,0.0005958099500276148,0.00020723650231957436,0.01712503843009472,0.010783808305859566,0.0018994935089722276,0.006039744708687067,3.908979806510615e-08,9.181895244125826e-09
Image_2608,n02423022,gazelle,n04371430,"swimming trunks, bathing trunks",6.419969577109441e-05,0.03710722178220749,2.3019743821350858e-05,0.00018321728566661477,0.00010510755237191916,0.0054014818742871284,0.0009568870882503688,0.000469912396511063,0.00014960792032070458,3.444055664658663e-06,1.0784608406311236e-07,3.1987286153167815e-09
Image_2609,n02423022,gazelle,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.007122596725821495,0.0010810443200170994,0.00024795919307507575,4.037706821691245e-05,0.002900530816987157,0.02717653661966324,0.0011208071373403072,0.0033629678655415773,0.0012928721262142062,0.0001481811486883089,4.6635528860861086e-07,1.8069888696459202e-08
Image_2610,n02423022,gazelle,n02094433,Yorkshire terrier,0.005798965226858854,0.0009816816309466958,0.02272660657763481,0.00010232404747512192,0.00014887232100591063,8.420359517913312e-05,0.003016662085428834,0.0007248665788210928,0.00029268409707583487,0.0013527537230402231,2.7171470264875097e-06,4.564166999898589e-08
Image_2611,n02423022,gazelle,n04356056,"sunglasses, dark glasses, shades",0.005101116839796305,0.0002755087916739285,0.026006117463111877,0.0036890737246721983,8.78251921676565e-06,0.0005196313140913844,0.07758712023496628,0.0053483168594539165,0.002055184682831168,8.911397162592039e-05,4.156349405093351e-06,1.9451153576710567e-08
Image_2612,n02423022,gazelle,n01945685,slug,0.00011417831410653889,0.005642780102789402,6.13755764788948e-05,0.004644344560801983,0.00011182665912201628,0.0008949204930104315,0.0005649568047374487,8.778465416980907e-05,0.012226028367877007,5.610725111182546e-07,2.211031642218586e-06,1.5939818354127055e-09
Image_2613,n02423022,gazelle,n02963159,cardigan,0.05328374728560448,0.00013353089161682874,0.0028510333504527807,0.00031264720018953085,0.005731332581490278,0.01307898759841919,0.0008536178502254188,0.007538166828453541,0.00021326124260667711,7.220983388833702e-05,2.020149381110059e-08,6.8341751528755434e-12
Image_2614,n02423022,gazelle,n07583066,guacamole,0.0008649732917547226,0.0002494109212420881,0.012567148543894291,5.626826168736443e-05,0.0007817415171302855,0.00010060214844997972,0.00012974596756976098,0.011678763665258884,0.00026225135661661625,1.3433059393719304e-05,5.098322799312882e-05,1.3068938642391004e-07
Image_2615,n02423022,gazelle,n02730930,apron,0.005802839528769255,8.878090011421591e-05,2.3168786356109194e-05,0.00014850714069325477,2.179133298341185e-05,0.0020748444367200136,0.0002614061231724918,0.004151714034378529,4.045352397952229e-05,2.8667020757211503e-08,4.055507485389853e-09,1.1599885635371621e-10
Image_2616,n02423022,gazelle,n02791270,barbershop,0.01908295787870884,0.012554991990327835,0.0012840272393077612,4.582319161272608e-05,0.0038896207697689533,5.0536276830825955e-05,0.0004274796519894153,0.0002917693054769188,0.00020161826978437603,5.328144538907509e-07,6.82700601828401e-07,1.5745728276783666e-08
Image_2617,n02423022,gazelle,n04265275,space heater,0.0005338157061487436,0.049343280494213104,0.0009974761633202434,0.002771803643554449,0.0002493595820851624,0.0048957327380776405,3.8907924135855865e-06,0.00022806118067819625,7.117713539628312e-05,7.995842679520138e-06,2.2352271422665382e-10,8.910858717570136e-09
Image_2618,n02423022,gazelle,n03089624,"confectionery, confectionary, candy store",3.7088502722326666e-05,0.000490887847263366,0.0007225976441986859,0.00015981736942194402,2.7796371796284802e-05,0.06101557984948158,0.0045206788927316666,0.0009746793075464666,1.1129607628390659e-05,2.5055607011381653e-07,1.225047014941083e-07,3.824105831995439e-08
Image_2619,n02423022,gazelle,n02403003,ox,0.00010064464731840417,1.7313797798124142e-05,0.005310355219990015,0.0030478734988719225,0.01878899522125721,0.0010429867543280125,0.0006815296364948153,0.0001018822513287887,5.192194294068031e-05,1.3274900993565097e-05,9.363471065171325e-08,1.3682988075913727e-08
Image_2620,n02423022,gazelle,n02841315,"binoculars, field glasses, opera glasses",0.00337508087977767,9.372834028908983e-06,0.0005478913080878556,0.004454286769032478,0.04172419756650925,0.0007159503875300288,0.00991783943027258,0.002020912943407893,3.3447606256231666e-05,5.6757344282232225e-06,1.0900417457548883e-08,1.3262930684265761e-11
Image_2621,n02423022,gazelle,n01944390,snail,0.0009430637001059949,0.006070874631404877,0.015176975168287754,2.1843216018169187e-05,0.0011310247937217355,0.00044016839819960296,4.5760978537146e-05,0.03545861691236496,0.0003292909823358059,5.716004579880973e-06,2.329502058273647e-05,2.1527525007059012e-07
Image_2622,n02423022,gazelle,n07875152,potpie,0.0006596451858058572,1.8208520486950874e-05,0.00020674540428444743,3.305173231638037e-05,0.0014627334894612432,6.143184145912528e-05,0.00020270612731110305,0.003802068531513214,5.212295945966616e-05,0.000408292020438239,3.1290332458411285e-07,6.704498289877847e-09
Image_2623,n02423022,gazelle,n04328186,"stopwatch, stop watch",4.351099778432399e-05,8.669181261211634e-05,2.2263411665335298e-05,0.00015820040425751358,0.0042333840392529964,0.00022794498363509774,0.0022433651611208916,5.3244926675688475e-05,0.0003693700418807566,9.843584848567843e-06,7.764461296133618e-10,6.526505114123893e-09
Image_2624,n02423022,gazelle,n09428293,"seashore, coast, seacoast, sea-coast",8.043903108045924e-06,0.00046286132419481874,0.0007696807733736932,0.02625877596437931,0.000421069998992607,0.00019807291391771287,0.0009351653279736638,0.0049213203601539135,0.00012275527114979923,3.916213245247491e-06,3.9606598001284965e-09,7.0203396047852085e-12
Image_2625,n02423022,gazelle,n02321529,"sea cucumber, holothurian",1.9332599549670704e-05,0.00017210461373906583,0.0006206161924637854,0.00027233699802309275,0.01762116700410843,0.00022663420531898737,0.00031802919693291187,7.763512985548005e-05,0.005967401433736086,4.2034648117805773e-07,0.001284324680455029,5.262251306703547e-06
Image_2626,n02423022,gazelle,n07734744,mushroom,0.004670628346502781,0.0003948285011574626,3.962462506024167e-05,0.001829358865506947,0.006568212993443012,0.00015486188931390643,0.0010005604708567262,0.0007536427583545446,0.00046067574294283986,0.00036857518716715276,4.5510845666285604e-05,3.896509952028282e-05
Image_2627,n02423022,gazelle,n04486054,triumphal arch,0.010194256901741028,8.005802555999253e-06,0.002638561651110649,0.00046167935943230987,7.872359856264666e-05,0.0057791732251644135,0.00021363601263146847,0.012958298437297344,8.234787674155086e-05,7.356963465099398e-07,5.682731440970201e-08,4.601838875240016e-12
Image_2628,n02423022,gazelle,n01784675,centipede,2.872033837775234e-05,0.0003678099310491234,6.98327858117409e-05,0.0020875870250165462,0.0022101663053035736,0.0018793178023770452,0.005380197893828154,0.005802394822239876,0.0002448081795591861,3.904968707502121e-06,1.0832228447554826e-08,5.950792636433277e-10
Image_2629,n02423022,gazelle,n04532106,vestment,5.334325396688655e-05,0.00033658789470791817,0.000684306607581675,0.011147401295602322,0.00010416856821393594,2.290368138346821e-05,0.008898356929421425,0.0028491532430052757,0.0009517017169855535,4.0913982957135886e-07,2.575750613686978e-06,3.182286656411293e-10
Image_2630,n02423022,gazelle,n03085013,"computer keyboard, keypad",0.00037189089925959706,0.0009414326632395387,0.0029170415364205837,0.001074708648957312,0.0007106279954314232,0.015283405780792236,0.0015362226404249668,0.00025364107568748295,1.7607846530154347e-05,1.705271097307559e-05,6.10323979799432e-07,4.132405229029246e-05
Image_2631,n02423022,gazelle,n02486410,baboon,0.009234304539859295,0.0002091985516017303,0.0006379518308676779,0.004809096921235323,0.0005616318667307496,0.0005033590132370591,2.651362774486188e-05,0.001898756599985063,0.00038469774881377816,8.94316087851621e-08,9.742161938275373e-11,2.1980889641781687e-07
Image_2632,n02423022,gazelle,n04067472,reel,0.000971546396613121,5.61778579140082e-05,0.16628801822662354,4.4907934352522716e-05,0.00021010599448345602,0.0012054702965542674,0.00026047395658679307,0.00010752826347015798,0.0020411424338817596,3.5794982977677137e-06,5.447432613436831e-06,2.4361783701465356e-08
Image_2633,n02423022,gazelle,n07753592,banana,0.0007252430659718812,0.005044395569711924,5.067674646852538e-05,0.0006693815812468529,0.0008740336052142084,0.0005026163998991251,9.393596701556817e-05,0.007070567924529314,0.002189895138144493,0.0005369309219531715,1.0036339972430142e-06,1.0741414868675747e-08
Image_2634,n02423022,gazelle,n04560804,water jug,0.000244637718424201,0.0011330741690471768,0.001192855997942388,0.0035256261471658945,4.604279820341617e-05,8.60913933138363e-05,0.000499952002428472,0.0032710537780076265,0.0021562990732491016,1.3186415799282258e-06,1.3361889728003007e-07,7.953662728432676e-11
Image_2635,n02423022,gazelle,n02058221,"albatross, mollymawk",0.0009010240319184959,0.0001954283652594313,0.0011612458620220423,0.0013495453167706728,0.0070548583753407,0.0001319377770414576,0.0012289198348298669,0.03314695507287979,0.0036461721174418926,3.1360771117761033e-06,3.496040679173973e-10,9.992048966012135e-09
Image_2636,n02423022,gazelle,n03983396,"pop bottle, soda bottle",3.221351289539598e-05,0.00030712297302670777,0.00010632210614858195,2.3747656086925417e-05,0.0008995487587526441,0.002433026907965541,0.011690802872180939,0.01935325562953949,0.0006310885073617101,1.1234049452468753e-05,4.605024983561634e-08,1.4838168453934486e-06
Image_2637,n02423022,gazelle,n03014705,chest,0.013078875839710236,0.0028097000904381275,0.0006395008531399071,3.9901104173623025e-05,0.00027519738068804145,0.0025648290757089853,0.0018993144622072577,0.00036852588527835906,2.343398409720976e-05,1.6581961972406134e-05,1.7050682799890637e-05,5.9047579270554706e-05
Image_2638,n02423022,gazelle,n04265275,space heater,0.05881977453827858,0.0012708884896710515,4.7603276470908895e-05,3.3004664146574214e-05,0.0006481367745436728,4.861717752646655e-05,0.0037102894857525826,6.4587261476845015e-06,0.000849996111355722,5.167159429220192e-07,3.1872307015845536e-09,2.0633162733929566e-08
